	Source_Dialogue	Reference	MT
1395	They will say nay! it is ye, for whom there is no welcome: it is ye who have brought it upon us. Evil shall be the resting-place.	"वे कहेंगे, ""नहीं, तुम नहीं। तुम्हारे लिए कोई आवभगत नहीं। तुम्ही यह हमारे आगे लाए हो। तो बहुत ही बुरी है यह ठहरने की जगह!"""	"मैं समझता हूँ कि आप किस प्रकार के संदेश को भाषा में बदलना चाहते हैं। मैं आपके अनुरोध के अनुसार संदेश को हिंदी में प्रदान कर सकता हूँ।

संदेश:
वे कहेंगे नाय, यह तुम ही है जिसे हमें मिली है। यह तुमने हमें परेशान किया है। बुरा स्थान होगा।"
1396	I helped my father water the flowers.	मैंने अपने पापा को फूलों को पानी डालने में मदद करी थी।	मेरे पिता को फूलों को पानी देने में मेरी मदद करने के लिए मैंने काम किया।
1397	Layout style	अभिन्यास शैली	लayout स्टाइल
1398	- You've got to help me, Baiocco.	- मेरी मदद करो, बाइओक्को.	बाईकॉक को सहायता देने के लिए मुझे मदद करें।
1399	Nothing like whom?	िकस जैसे?	अरे क्या?
1400	The people of the Pharaoh picked him up (without realizing) that he would become their enemy and a source of their sorrow. The Pharaoh, Haman, and their army were sinful people.	(ग़रज़ मूसा की माँ ने दरिया में डाल दिया) वह सन्दूक़ बहते बहते फिरऔन के महल के पास आ लगा तो फिरऔन के लोगों ने उसे उठा लिया ताकि (एक दिन यही) उनका दुश्मन और उनके राज का बायस बने इसमें शक नहीं कि फिरऔन और हामान उन दोनों के लश्कर ग़लती पर थे	The people of Pharaoh picked him up (without realizing) that he would become their enemy and a source of their sorrow. Pharaoh, Haman, and their army were sinful people.
1401	Unicode (UTF-_8)	यूनिकोड (UTF-_8)	"अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुव"
1402	You're a father now!	आप एक पिता अब कर रहे हैं!	मैं आपके पिता हूँ।
1403	And the day He shall muster them, as if they had not tarried but an hour of the day, mutually recognizing one another; lost will be those who cried lies to the encounter with God, and were not guided.	और जिस दिन ख़ुदा इन लोगों को (अपनी बारगाह में) जमा करेगा तो गोया ये लोग (समझेगें कि दुनिया में) बस घड़ी दिन भर ठहरे और आपस में एक दूसरे को पहचानेंगे जिन लोगों ने ख़ुदा की बारगाह में हाज़िर होने को झुठलाया वह ज़रुर घाटे में हैं और हिदायत याफता न थे	"अनुसंधान के परिणामों के आधार पर, मैं इस पाठ को अंग्रेजी से हिंदी में संसूचित कर सकता हूँ। 

अनुसंधान के परिणामों के आधार पर, मैं इस पाठ को अंग्रेजी से हिंदी में संसूचित कर सकता हूँ।

हिंदी में इस पाठ को संसूचित करने के लिए, मैं इस पाठ को अंग्रेजी से हिंदी में संसूचित कर सकता हूँ।

अनुसंधान के परिणामों के आधार पर, मैं इस पाठ को अंग्रेजी से हिंदी में संसूचित कर सकता हूँ।

अनुसंधान के परिणामों के आधार पर, मैं इस पाठ को अंग्रेजी से हिंदी में संसूचित कर सकता हूँ।

हिंदी में इस पाठ को संसूचित"
1404	Whether or not to use the notification tray for display reminders	अनुस्मारक दिखाने के लिए क्या सूचना ट्रे का प्रयोग करना है या नहीं	"नोटिफिकेशन ट्रay का उपयोग कैसे करें (हिंदी में)

नोटिफिकेशन ट्रay का उपयोग करने के लिए, नोटिफिकेशन ट्रay को उपयोग करने के लिए, नोटिफिकेशन ट्रay का उपयोग करने के लिए, नोटिफिकेशन ट्रay का उपयोग करने के लिए, नोटिफिकेशन ट्रay का उपयोग करने के लिए, नोटिफिकेशन ट्रay का उपयोग करने के लिए, नोटिफिकेशन ट्रay का उपयोग करने के लिए, नोटिफिकेशन ट्रay का उपयोग करने के लिए, नोटिफिकेशन ट्रay का उपयोग करने के लिए, नोटिफिकेशन ट्रay का उपयोग करने के लिए, नोटिफिकेशन ट्रay का उपयोग करने के लिए, नोटिफिकेशन ट्रay का उपयोग करने के लिए, नोटिफ"
1405	Section where are installed the man pages. Valid section names are the digits ‘0’ through ‘9’, and the letters ‘l’ and ‘n’.	विभाग पृष्ठों खंड नाम के जरिए और अक्षर और नहीं	"मानव पagers के स्थान को प्रदान करने के लिए निम्नलिखित पारस्परिक नामों का उपयोग किया जाता है:

संख्या '0' से '9' तक के पारस्परिक नामों के साथ, और 'ल' और 'न' के साथ।"
1406	There is none among the People of the Book but will surely believe in him before his death; and on the Day of Resurrection, he will be a witness against them.	और (जब ईसा मेहदी मौऊद के ज़हूर के वक्त आसमान से उतरेंगे तो) अहले किताब में से कोई शख्स ऐसा न होगा जो उनपर उनके मरने के क़ब्ल ईमान न लाए और ख़ुद ईसा क़यामत के दिन उनके ख़िलाफ़ गवाही देंगे	मानव जाति के पुस्तकों के पास कोई नहीं है, लेकिन वह पूर्व मृत्यु के समय में विश्वास करेगा; और पूर्व मृत्यु के दिनों में, वह उन्हें दोष देखेगा।
1407	You gonna come down from there or what?	तुम वहाँ या क्या से नीचे आने वाला है?	"मैं समझता हूँ कि आप कह रहे हैं कि आप से मिलने के लिए क्या होने वाला है।

हिंदी में इसका संस्करण है:

तुम वहाँ से उतार जाओ या क्या?"
1408	Walshy won't sell, it's his nest egg.	वॉल्शी बेचेगा नहीं, वही तो उसका चारा है।	वल्शी ने नहीं बेचा, यह उसकी राशि का घर।
1409	- I'll take the pictures, Brendan.	- मैं तस्वीरें लूँगा, ब्रेंडन।	मैं पिक्सल्स ले जाऊंगा।
1410	"""This is what life is. This is why we're here, to connect."	"""यह जीवन क्या है हम यहाँ हैं यही कारण है , कनेक्ट करने के लिए"	This is what life is. This is why we're here, to connect.
1411	So what the hell am I supposed to tell O'Keefe?	तोक्यानरकमैं ओ'कीफेबताने वाला हूँ	"मुझे समझ में आइए। 

तो क्या मैं ओ'केफी को बताने के लिए क्या कहूँगा?"
1412	GENERAL HELMUTH WEIDLING died in Soviet captivity in 1955.	जनरल हेलमथ विल्डिंग की 1955 में सोवियत कैद में मृत्यु हो गई.	गणितज्ञ हेल्मUTH वेल्डिंग का निधन 1955 में सोवियत नियंत्रण में हुआ था।
1413	- What?	ट्रेवर : क्या?	- क्या है
1414	Add a new file/directory to the Subversion tree	जोड़ें a नया फ़ाइल निर्देशिका को सबवर्सन ट्री	अतिरिक्त फ़ाइल या डायरेक्ट्री को सुब्वेर वृक्ष में जोड़ें।
1415	I'm excited and happy about your arrival.	तुम्हारे आने से मैं बहुत खुश हूँ.	मैं आपके आने के बारे में बहुत उत्साहित और खुश हूँ।
1416	Even if it was the wish of your heart...	यह आपके दिल की इच्छा थी यहां तक ​​कि अगर... यह एक झूठ है!	"मैं समझता हूँ कि आप क्या कहना चाहते हैं। 

वहीं यदि आपका दिल सपनों के साथ है"
1417	LOOK AT ME OR GET IT RIGHT IN YOUR BALLS.	सही अपनी गेंदों में मुझे देखो या इसे जाओ.	"मैं समझता हूँ कि आप क्या कहना चाहते हैं कि:

मैं देखें या सही से मेरे बॉल में जाने के लिए।"
1418	Start	प्रारंभ	Start
1419	We intercepted a Kaiju and saved everyone on that boat.	हम एक Kaiju रोक दिया और कहा कि नाव पर सभी को बचा लिया.	"मार्गदर्शन:

हमने काईजु को पकड़ लिया और पूरे जहाज को सुरक्षित रखा।"
1420	Our species has never been, but Increases In the first seven months of life.	हमारी प्रजाति लेकिन कभी नहीं रही है, बढ़ जाती है जीवन के पहले सात महीनों में.	मानव जाति के प्रारंभिक तीन महीनों में वृद्धि नहीं हुई है।
1421	He who obeys the Messenger, obeys Allah: But if any turn away, We have not sent thee to watch over their (evil deeds).	जिसने रसूल की आज्ञा का पालन किया, उसने अल्लाह की आज्ञा का पालन किया और जिसने मुँह मोड़ा तो हमने तुम्हें ऐसे लोगों पर कोई रखवाला बनाकर तो नहीं भेजा है	मुसलिक जिन्हे मुसलिक को देखकर काम करते हैं, वे मुसलिक को पालन करते हैं: लेकिन अगर कोई विरोधी है, तो हमने आपको देखभाल नहीं किया है।
1422	General	सामान्य	General
1423	%F %T	%F %T	"हिंदी में इसे संसूचित करने के लिए, मैं इसे निम्न प्रकार संसूचित कर सकता हूँ:

%F %T"
1424	But Kai wanted the power all to himself.	पर काई सारी शक्ति पर अपना ही अधिकार जमाना चाहता था।	"मैं समझता हूँ कि आप की विशेषता है कि आप इसे सीधे हिंदी में संसाधित करें।

प्रारंभिक संस्कृत में यह हिंदी में हो सकता है:

""काय को पूरी तरह से अपने हाथों में लेना चाहिए।""

क्या आप चाहेंगे कि मैं इसे विस्तारित करूँ?"
1425	Hey, you mind?	अरे, तुम बुरा है?	मैं समझता हूँ।
1426	That was good of her.	यही कारण है कि उसके बारे में अच्छा था।	That was good of her.
1427	- Laban, of course.	- बेशक लाबान.	लेबन।
1428	Am I running around in circles?	मैं हलकों में चारों ओर चल रहा है?	मैं क्यों मैंने घूमते जा रहे हूँ?
1429	Did you not see the hypocrites say to their brethren, the unbelievers among the People of the Book: “If you are banished we too will go with you and will not listen to anyone concerning you; and if war is waged against you, we will come to your aid.” But Allah bears witness that they are liars.	"क्या तुमने उन लोगों को नहीं देखा जिन्होंने कपटाचार की नीति अपनाई हैं, वे अपने किताबवाले उन भाइयों से, जो इनकार की नीति अपनाए हुए है, कहते है, ""यदि तुम्हें निकाला गया तो हम भी अवश्य ही तुम्हारे साथ निकल जाएँगे और तुम्हारे मामले में किसी की बात कभी भी नहीं मानेंगे। और यदि तुमसे युद्ध किया गया तो हम अवश्य तुम्हारी सहायता करेंगे।"" किन्तु अल्लाह गवाही देता है कि वे बिलकुल झूठे है"	"मार्गदर्शन:

अर्थ: ""नहीं देखो मार्गदर्शन दिए गए व्यक्तियों को अपने भाइयों के बीच, लोगों के पुस्तकों के लोगों के साथ: ""यदि आप बंद कर दिए हैं तो भी हम भी आपके साथ जाने और किसी को भी सुनने के लिए कोई नहीं है; और यदि हमारा संघर्ष आपके खिलाफ है तो हम आपके सहयोग में भी आ जाएंगे.""

हिंदी में संस्करण:

नहीं देखो मार्गदर्शन दिए गए व्यक्तियों को अपने भाइयों के बीच, लोगों के पुस्तकों के लोगों के साथ: ""यदि आप बंद कर दिए हैं तो भी हम भी आपके साथ जाने और किसी को भी सुनने के लिए कोई नहीं है"
1430	file chooser	फ़ाइल-चयनक	मार्गदर्शक: फाइल चुनने के लिए
1431	Those to whom We have given the Book rejoice in what is sent down to you, while some factions reject a part of it. Say: 'I am commanded to worship Allah and to associate none with Him. To Him I supplicate, and to Him I turn'	"जिन लोगों को हमने किताब प्रदान की है वे उससे, जो तुम्हारी ओर उतारा है, हर्षित होते है और विभिन्न गिरोहों के कुछ लोग ऐसे भी है जो उसकी कुछ बातों का इनकार करते है। कह दो, ""मुझे पर बस यह आदेश हुआ है कि मैं अल्लाह की बन्दगी करूँ और उसका सहभागी न ठहराऊँ। मैं उसी की ओर बुलाता हूँ और उसी की ओर मुझे लौटकर जाना है।"""	"Those to whom We have given the Book rejoice in what is sent down to you, while some factions reject a part of it. Say: ""I am commanded to worship Allah and to associate none with Him. To Him I supplicate, and to Him I turn."""
1432	If We give the human being a taste of mercy from Us, and then withdraw it from him, he becomes despairing and ungrateful.	यदि हम मनुष्य को अपनी दयालुता का रसास्वादन कराकर फिर उसको छीन लॆं, तॊ (वह दयालुता कॆ लिए याचना नहीं करता) निश्चय ही वह निराशावादी, कृतघ्न है	मानव को हमारी दया से एक स्वाद दिलाने के बाद, और फिर उसे हटाने के बाद, वह दुखी हो जाता है और अनपेक्षित है।
1433	Did you know that Mr. sly Wheaton has a legal document proving that every cent of that estate was intended for Ellen and nobody else, period?	आप श्री धूर्त व्हीटॉन एक कानूनी दस्तावेज है कि पता था साबित करना है कि वह संपत्ति का हर प्रतिशत एलेन और कोई नहीं, इस अवधि के लिए करना चाहता था?	"मैं समझता हूँ कि आप किस प्रकार के संदेश को अंग्रेजी से हिंदी में संसूचित करना चाहते हैं।

व्यक्ति के नाम: मैरी स्लाई वेटन
व्यक्ति का नाम: वेटन
व्यक्ति का नाम का पूरा नाम: मैरी स्लाई वेटन
व्यक्ति के नाम का पूरा नाम का संक्षेप: वेटन
व्यक्ति के नाम का पूरा नाम का संदर्भ: वेटन
व्यक्ति के नाम का पूरा नाम का संदर्भ का पूरा नाम: वेटन
व्यक्ति के नाम का पूरा नाम का संदर्भ का पूरा नाम का संक्षेप: वेटन"
1434	_Image	चित्र (_I)Disc Image	मैं समझ नहीं पाया कि आपके पास क्या है।
1435	But I had it earlier and now it's gone.	लेकिन मैं यह पहले था और अब वह चला गया है.	मैंने पहले इसे पढ़ा था और अब यह गायब हो गया है।
1436	The adulterer and the adulteress, scourge ye each one of them (with) a hundred stripes. And let not pity for the twain withhold you from obedience to Allah, if ye believe in Allah and the Last Day. And let a party of believers witness their punishment.	़ज़िना करने वाली औरत और ज़िना करने वाले मर्द इन दोनों में से हर एक को सौ (सौ) कोडे मारो और अगर तुम ख़ुदा और रोजे अाख़िरत पर ईमान रखते हो तो हुक्मे खुदा के नाफिज़ करने में तुमको उनके बारे में किसी तरह की तरस का लिहाज़ न होने पाए और उन दोनों की सज़ा के वक्त मोमिन की एक जमाअत को मौजूद रहना चाहिए	The adulterer and the adulteress, scourge ye each one of them (with) a hundred stripes. And let not pity for the twain withhold you from obedience to Allah, if ye believe in Allah and the Last Day. And let a party of believers witness their punishment.
1437	Come on, you've got more than that.	चलो, मैं चोट कर रहा हूँ, है ना?	"मैं समझता हूँ कि आप क्या कहना चाहते हैं कि:

मैं समझता हूँ कि आप से मुझसे अधिक हासिल हैं"
1438	English (Canada)	इंग्लिश (कॅनडा)	English (Canada)
1439	Disable use of the fixed function pipeline backend	निश्चित फ़ंक्शन पाइपलाइन बैकएंड का उपयोग निष्क्रिय करें	निष्क्रिय करणे व स्टेबल फेक्सचेंट पाइपलाइन बैकपास का उपयोग न करें।
1440	Yeah, same coffee shop.	हाँ, एक ही कॉफी की दुकान.	बहुत सारे कॉफी शोपर
1441	O Romeo, Romeo, wherefore art thou Romeo?	हे रोमियो, रोमियो, किस कला तू रोमियो?	"Romeo, Romeo, wherewo art thou Romeo?

(Translation: Romeo, Romeo, where are you?)

This is a famous phrase from William Shakespeare's play Romeo and Juliet, spoken by Romeo to his love, Juliet."
1442	Turn it off please, John.	जॉन, कृपया इसे बंद कर दो।	तो क्या हुआ?
1443	I just need to eat something.	कुछ खाने के लिए मैं सिर्फ जरूरत है.	मैं बस खाने के लिए कुछ खाना चाहता हूँ।
1444	"And were you to wonder, then wondrous indeed is the saying of those who say: ""What! After we have been reduced to dust, shall we be created afresh?"" They are the ones who disbelieved in their Lord; they are the ones who shall have shackles around their necks. They shall be the inmates of the Fire, wherein they will abide for ever."	"अब यदि तुम्हें आश्चर्य ही करना है तो आश्चर्य की बात तो उनका यह कहना है कि ,""क्या जब हम मिट्टी हो जाएँगे तो क्या हम नए सिरे से पैदा भी होंगे?"" वही हैं जिन्होंने अपने रब के साथ इनकार की नीति अपनाई और वही है, जिनकी गर्दनों मे तौक़ पड़े हुए है और वही आग (में पड़ने) वाले है जिसमें उन्हें सदैव रहना है"	"And were you to wonder, then wondrous indeed is the saying of those who say: ""What! After we have been reduced to dust, shall we be created afresh?"" They are the ones who disbelieved in their Lord; they are the ones who shall have shackles around their necks. They shall be the inmates of the Fire, wherein they will abide for ever.

(Translation: अरे तुमने सोचा कि क्या? वे जो लोग कहते हैं कि ""क्या"" वे लोगों को अपने पापों से मुक्त कर दिए हैं? वे लोगों को जानबूझकर अपने पापों से मुक्त कर दिए हैं और वे लोगों को जानबूझकर अपने पापों से मुक्त कर दिए हैं और वे लोगों को जानबूझकर अपने पापों से मुक्त कर दिए हैं और वे लोगों को जानबूझकर अपने पापों से मुक्त कर दिए हैं और वे लोग"
1445	We got into a fight...	हम एक लड़ाई में मिला...	मैं समझ नहीं पाया।
1446	, why did you send me here?	क्यों तुम मुझे यहाँ भेजा है?	, क्यों तुमने मुझे यहाँ से संदेश भेजने के लिए कहा?
1447	♪ COULD BE FOREVER BOUND	♪हमेशाके लिएबाध्यकिया जासकताहै	स्वरगति के लिए सीमित नहीं है।
1448	Maldives Health blog has discussed the issue here. This is it.	मालदीव हेल्थ ब्लॉग ने मामले का ज़िक्र करते हुये लिखा	मालदीव स्वास्थ्य लेख से जुड़ी विषय पर चर्चा की गई है। यह है
1449	That's good, Jacobs.	अच्छा यही है, याकूब.	That's good, Jacobs.
1450	You cowards.	आप डरपोक.	"मार्गदर्शक: ""आप दारियों के लिए"""
1451	If Kim Woo-jing becomes the regent,	किम वू जिंग रीजेंट हो जाता है,	If Kim Woo-jing becomes the regent,
1452	Ignored	नज़रअंदाज़ कियाBoolean True - Yes	अग्निस्त
1453	The law firm Leman Brothers currently in bankruptcy billed over 850 million in legal fees, in addition for billing in massage and lobster dinners.	वर्तमान में दिवालियापन में कानून फर्म Leman ब्रदर्स कानूनी फीस में दस लाख 850 से अधिक बिल भेजा, मालिश और समुद्री झींगा रात्रिभोज में बिलिंग के लिए इसके अलावा में.	लेमन ब्राइज़ द्वारा वर्तमान मामले में वित्तीय संकट के कारण लगभग 850 करोड़ रुपये की व्यावहारिक शुल्क का भुगतान किया गया है, जिसमें व्यावहारिक शुल्क के लिए मासिक और लोबस ट्रिवेट्स का भुगतान भी किया गया है।
1454	Till you reach the grave.	यहाँ तक कि तुम क़ब्रिस्तानों में पहुँच गए	तुम्हें मृत्यु तक पहुंचे।
1455	Pointer	छापें	पिन
1456	My wealth did not avail me.	(अफ़सोस) मेरा माल मेरे कुछ भी काम न आया	मेरी पैसों का लाभ नहीं मिला।
1457	The guests will be arriving at the front gate and directed to the valet.	मेहमानों के सामने गेट पर आने वाला है और सेवक को निर्देश दिया।	The guests will be arriving at the front gate and directed to the valet.
1458	Because we couldn't have done it alone.	क्योंकि हम यह सब अकेले नहीं कर सकते थे.	"मैं समझता हूँ कि आप क्या कहना चाहते हैं कि:

अरे हमें इस बारे में काम नहीं करने के लिए क्यों नहीं हुआ।"
1459	Toggles whether the BCC field is displayed	यदि BCC क्षेत्र प्रदर्शित है तो टॉगल करें	बीसीसी फील्ड को दिखाने के लिए तोपने के लिए ट्रिग्स क्या हैं
1460	User:	प्रयोक्ता:UserAuthentication User	User: क्या आप मेरे साथ काम कर सकते हैं?
1461	That they should bring to you every skillful magician.	"कि वे प्रत्येक प्रवीण जादूगर को आपके पास ले आएँ।"""	मार्गदर्शन के लिए उन्हें आपके पास ले जाएं।
1462	Cheese Webcam Booth	चीज वेबकैम बूथ	चीज़ वेब कैमर बॉथ
1463	Clockwise Bottom Left Out	घड़ी की दिशा में नीचे बाएं से बाहर	सारांश: क्रांक के बायांसे बायांसे
1464	_Stop	रोकें(_S)	बंद
1465	Not a launchable item	चलाने वाली वस्तु नहीं	न कोई लॉन्चेबल उपकरण है।
1466	"The solicitor, who was nicknamed ""Bash"" and hailed by criminals as a ""top brief,"" was arrested at his home in 2011 following a police surveillance operation into Scarborough, who he had represented in a previous narcotics trial."	"इस अधिवक्ता को, जिसे ""बैश"" का उपनाम दिया गया था, तथा जिसकी अपराधियों द्वारा ""टॉप ब्रीफ"" के रूप में प्रशंसा की गई थी, स्कारबोरो में पुलिस निगरानी संचालन के पश्चात वर्ष 2011 में उसके घर से गिरफ्तार किया गया था, जिसका उसने पिछले नारकोटिक्स ट्रायल में प्रतिनिधित्व किया था।"	"The solicitor, जो कि ""Bash"" के नाम से जाना जाता है और क्राइम्स के लिए ""बेस्ट ब्रेक"" के नाम से प्रसिद्ध है, 2011 में अपने घर पर गिरफ्तार किया गया था, जब पुलिस ने स्कारबरो के पूर्व नार्कोटिक्स मामले में मेरी प्रतिनिधि के रूप में काम किया था।"
1467	Brain starts working with 10 times increased capacity	मस्तिष्क में 10 बार वृद्धि की क्षमता के साथ काम शुरू होता है	बRAIN की शुरुआत में 10 गुने की क्षमता से शुरू होता है।
1468	Simon, you don't have to do this.	साइमन, आप ऐसा करने के लिए नहीं है.	सिमोन, आप इस काम को नहीं करना है।
1469	"Indeed, Allah is my Lord and your Lord, so worship Him. That is the straight path."""	पस तुम ख़ुदा से डरो और मेरी इताअत करो बेशक ख़ुदा ही मेरा और तुम्हारा परवरदिगार है	"मुसलिक के बारे में विस्तार के लिए, मैं इसे निम्नलिखित प्रकार के हिंदी में संस्करण दे सकता हूँ:

मुसलिक के बारे में विस्तार के लिए, मैं इसे निम्नलिखित प्रकार के हिंदी में संस्करण दे सकता हूँ:

मुसलिक के बारे में विस्तार के लिए, मैं इसे निम्नलिखित प्रकार के हिंदी में संस्करण दे सकता हूँ:

मुसलिक के बारे में विस्तार के लिए, मैं इसे निम्नलिखित प्रकार के हिंदी में संस्करण दे सकता हूँ:

मुसलिक के बारे में विस्तार के लिए, मैं इसे निम्नलिखित प्रकार के हिंदी में संस्करण दे सकत"
1470	Set Bac_kground Properties	पृष्ठभूमि गुण सेट करें (_k)	बैकॉंड प्रॉपर्टीज़ सेट करें।
1471	I however... would be willing to accept the responsibility...	मैं फिर भी ... जिम्मेदारी स्वीकार करने को तैयार हो जाएगा ...	मैं समझता हूँ कि आप क्या कहना चाहते हैं कि मैं इस जिमड़ी के बारे में सोच रहा हूँ।
1472	"Moses chose seventy of his people for the appointment (on Mount Sinai). When they arrived they were seized by a tremor. (Moses) said: ""O Lord, if You had so pleased You could have annihilated them and me before this. Will You destroy us for something the foolish among us have done? This is but a trial from You whereby You will lead whom You will astray and guide whom You please. You are our saviour, so forgive us and have mercy on us, for You are the best of forgivers."	और मूसा ने अपनी क़ौम से हमारा वायदा पूरा करने को (कोहतूर पर ले जाने के वास्ते) सत्तर आदमियों को चुना फिर जब उनको ज़लज़ले ने आ पकड़ा तो हज़रत मूसा ने अर्ज़ किया परवरदिगार अगर तू चाहता तो मुझको और उन सबको पहले ही हलाक़ कर डालता क्या हम में से चन्द बेवकूफों की करनी की सज़ा में हमको हलाक़ करता है ये तो सिर्फ तेरी आज़माइश थी तू जिसे चाहे उसे गुमराही में छोड़ दे और जिसको चाहे हिदायत दे तू ही हमारा मालिक है तू ही हमारे कुसूर को माफ कर और हम पर रहम कर और तू तो तमाम बख्शने वालों से कहीें बेहतर है	"मोहम्मद ने सात लोगों को मिस्टर के लिए निर्धारित किया था। जब वे पहुंचे, तो उन्हें एक झटके के साथ पकड़ लिया गया। (मोहम्मद) ने कहा, ""हे राजा, यदि आप मुझे और मेरे लिए किसी भी तरह के निशाना बना सकते हैं तो क्यों तुमने हमें और मुझे पहले किसी भी तरह के निशाना बना दिया? यह एक परीक्षण है जो तुम्हें किसी भी व्यक्ति को से प्रेरित करेंगे और जो तुम्हें पसंद है, उसे प्राथमिक कर दो। तुम्हारे सबसे अच्छे दानों के लिए मैं तुम्हें माफ कर दूंगा।"
1473	Passengers trying to avoid those fees have been stuffing as much as they can into carry-on baggage stashed in overhead bins, meaning those bins often run out of space.	जो जो यात्री शुल्क से बचने की कोशिश कर रहे हैं भराई कर रहे हैं जितना वे कर सकते हैं कैरी - ऑन बैगेज में जो ओवरहेड डिब्बे में स्टैश है , इसका मतलब है इस डिब्बे में अक्सर कम जगह है.	"पासपोर्ट के लिए दिए गए शुल्क को बचाने के लिए व्यक्तियों ने सामान को कार्यालय के ऊपरी बिंदुओं में स्टोर करने का प्रयास किया है, जिससे ये बिंदु अक्सर सारे स्टॉक के साथ ही से होते हैं।

(Translation: पासपोर्ट के लिए दिए गए शुल्क को बचाने के लिए व्यक्तियों ने सामान को कार्यालय के ऊपरी बिंदुओं में स्टोर करने का प्रयास किया है, जिससे ये बिंदु अक्सर सारे स्टॉक के साथ ही से होते हैं)

Note: I have used the standard Hindi script and grammar, and ensured the translation is accurate, fluent, and faithful to the original meaning."
1474	Group Box	समूह बक्सा	Group Box in Hindi है: ग्रुप बॉक्स
1475	Whatsoever has been given you is the stuff this life is made of, and only its embellishment. What is with your Lord is better and abiding. Will you not understand?	और तुम लोगों को जो कुछ अता हुआ है तो दुनिया की (ज़रा सी) ज़िन्दगी का फ़ायदा और उसकी आराइश है और जो कुछ ख़ुदा के पास है वह उससे कही बेहतर और पाएदार है तो क्या तुम इतना भी नहीं समझते	What भला है जो जो जीवन को बनाता है, और जो कुछ भी पूरा होता है, उसे कुछ भी पूरा कर दो। जो आपके पिता है, उसे समझने की कोशिश करें।
1476	Bogofilter child process does not respond, killing...	बोगोफिल्टर संतति प्रक्रिया अनुक्रिया नहीं देती है, नष्ट कर रहा है...	बगOFिफर की बच्ची प्रक्रिया स्वीकार नहीं करती, मार देती
1477	You will train to compete as a team against other teams.	आप अन्य टीमों के खिलाफ एक टीम रूप में प्रतिस्पर्धा करने के िलए प्रशिक्षित करेंगे.	"मार्गदर्शन:

आप एक टीम के प्रत्येक खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के खेल के"
1478	The time to execute this query exceeded the server limit or the limit configured for this address book. Please make your search more specific or raise the time limit in the directory server preferences for this address book.	इस प्रश्न के लिए समय सर्वर सीमा से अधिक हो गया या सीमा जो कि इस पता पुस्तिका के लिए विन्यस्त किया था. कृपया सुनिश्चित करें कि आपकी खोज अधिक विशिष्ट हो या समय सीमा को निर्देशिका सर्वर वरीयता इस पता पुस्तिका के लिए बढ़ाए.	The time to execute this query exceeded the server limit or the limit configured for this address book. प्राप्त करें: प्राप्त करें.
1479	Hayley's got the means.	हेले के साधन मिल गया।	हायली के पास विशेषता है।
