	Unnamed: 0.1	Unnamed: 0	Source_Dialogue	Reference	MT
1745	1745	1745	Your Lord is the Best Knower of you; if He willeth He will have mercy upon you, or if He willeth He will torment you. And We have not sent thee over them as a trustee.	तुम्हारा परवरदिगार तुम्हारे हाल से खूब वाक़िफ है अगर चाहेगा तुम पर रहम करेगा और अगर चाहेगा तुम पर अज़ाब करेगा और (ऐ रसूल) हमने तुमको कुछ उन लोगों का ज़िम्मेदार बनाकर नहीं भेजा है	अरे! आपका राजा सबसे ज्यादा जानकारी देने वाले तो कैसे हो सकते हैं? और यदि वे कैसे राज्य का प trustworthiness वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाला स्वामित्व वाल
1746	1746	1746	Blu-ray disc	Blu-ray डिस्क	ब्लू-आर-या डिस्क
1747	1747	1747	How many generations living before them did We destroy? Do you find anyone of them around or do you even hear any word from them?	उनसे पहले कितनी ही नसलों को हम विनष्ट कर चुके है। क्या उनमें किसी की आहट तुम पाते हो या उनकी कोई भनक सुनते हो?	English to Hindi रूप में अनुसार, जो सही मान्य और व्यावहारी होता जो व्याख्यान किया जाता जाति,
1748	1748	1748	These guys had military training.	इन लोगों के पास सैन्य प्रशिक्षण था।	यह लोगों ने सैन्य प्रशिक्षण पाया।
1749	1749	1749	Satan wants to induce hostility and hatred among you through wine and gambling and to prevent you from remembering God and prayer. Will you then avoid such things?	शैतान तो बस यही चाहता है कि शराब और जुए के द्वारा तुम्हारे बीच शत्रुता और द्वेष पैदा कर दे और तुम्हें अल्लाह की याद से और नमाज़ से रोक दे, तो क्या तुम बाज़ न आओगे?	जिस्म में जाति के संबंध में वाइन और खेलों के बारे में लोगों को धोखे से भी नहीं ले सकते कि ऐसे चीज़ों के बारे में ध्यान से सुनें और ऐसी चीज़ों को भी ध्यान से सुनें नहीं रोकन योग्यति हो जाती है।
1750	1750	1750	Channel View	चैनल दृश्य	चैनल व्यू
1751	1751	1751	Encoding	एनकोडिंग	डेटा को संग्रहित करने वाले पाठ के पाठ के भाव को डिज़्वेयर किया ज सकता है।
1752	1752	1752	I do not want to change his bed.	मैं अपने बिस्तर बदलने के लिए नहीं करना चाहती.	मैं उसे अपनी जेब से नहीं भी रखूँ.
1753	1753	1753	But he who says to his father and his mother, 'Fie on you! Do you promise me that I shall be brought forth, when entire generations have passed away before me' Yet they supplicate to Allah for help 'Woe to you! Believe, surely the promise of Allah is true' Then he says: 'This is nothing but fairytales of the ancients'	"किन्तु वह व्यक्ति जिसने अपने माँ-बाप से कहा, ""धिक है तुम पर! क्या तुम मुझे डराते हो कि मैं (क़ब्र से) निकाला जाऊँगा, हालाँकि मुझसे पहले कितनी ही नस्लें गुज़र चुकी है?"" और वे दोनों अल्लाह से फ़रियाद करते है - ""अफ़सोस है तुमपर! मान जा। निस्संदेह अल्लाह का वादा सच्चा है।"" किन्तु वह कहता है, ""ये तो बस पहले के लोगों की कहानियाँ है।"""	जो लिखते हैं 'फियो आ onto ये! दुशहूर सुनर्णज्ञों के राजकार्य रूप के लिखे हैं'
1754	1754	1754	You're aware that curses are not supported by science. - Neither the ghosts.	आपके शाप के विज्ञान का समर्थन नहीं है	जैसा कि आप जानते हैं कि किसी की भूत किसी के हसायी किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी के हसायी का साइंस किसी
1755	1755	1755	And now God, bends to my will.	और अब भगवान, मेरी मर्जी के लिए झुकता है।	गोद, के पालन में आ रहे हैं।
1756	1756	1756	You're driving like a maniac!	तुम किसी सनकी की तरह गाड़ी चला रहे हो!	आप ड्राइविंग कैसे करते हैं?
1757	1757	1757	And he had over them no authority except [it was decreed] that We might make evident who believes in the Hereafter from who is thereof in doubt. And your Lord, over all things, is Guardian.	और शैतान का उन लोगों पर कुछ क़ाबू तो था नहीं मगर ये (मतलब था) कि हम उन लोगों को जो आख़ेरत का यक़ीन रखते हैं उन लोगों से अलग देख लें जो उसके बारे में शक में (पड़े) हैं और तुम्हारा परवरदिगार तो हर चीज़ का निगरॉ है	अरे और उनसे कोई अधिक प्राधान्य अधिक नहीं हो सकती है।
1758	1758	1758	Recording audio tracks on a rewritable disc is not advised.	फिर लिखने योग्य डिस्क में ऑडियो ट्रैक की रिकॉर्डिंग सलाहकारी नहीं है.	संकलित रूपी रिकॉर्डेड डिस्क को रिकॉर्ड करने के कुछ हो सकते हैं कि जैसा कि हो सकता है।
1759	1759	1759	But depressed and knowing something was wrong, he demanded medical records.	लेकिन अवसादग्रस्त तथा कुछ गड़बड़ महसूस करते हुए, उसने चिकित्सकीय अभिलेखों की मांग की।	लेकिन अवसामान्य और जान कर रहे कि कुछ गलत हुआ था, उसने मेडिकल रिकॉर्ड्स डाउल्ड डिज़न्स डाइजन्स डाइजन्स.
1760	1760	1760	You've got to ask why.	पूछिए क्यों.	ज़रूर बताएँ कि क्यों यह होता है।
1761	1761	1761	Whereupon she said: 'Now you see, this is he on whose account you blamed me. Yes, I sought to seduce him, but he was unyielding. If he declines to do what I command, he shall be imprisoned and be one of the humiliated'	"वह बोली, ""यह वही है जिसके विषय में तुम मुझे मलामत कर रही थीं। हाँ, मैंने इसे रिझाना चाहा था, किन्तु यह बचा रहा। और यदि इसने न किया जो मैं इससे कहती तो यह अवश्य क़ैद किया जाएगा और अपमानित होगा।"""	"मार्ग:
जो लिखता/लिखता है:

अब यह है उन लोगों की कहानी है जिनका परिचय मुझे दिया है।"
1762	1762	1762	We'll go and see the train when I'm better, shall we?	जब मैं ठीक हो जाऊंगी हम जाकर ट्रेन देखने जाएंगे, ठीक है न?	हमें और से जो बेहतर हो सकती है, उसे देखें जब मैं बेहतर हो सकती हूँ, हाँ, हमें देखें जब मैं बेहतर हो सकती हूँ.
1763	1763	1763	You gotta put it down.	तुम इसे नीचे रखना होगा.	ज़रूर कर देना चाहेंगे
1764	1764	1764	But this is not all, some Indian Hockey Team players seem to be considering going on a hunger strike in protest against lack of awards for them after their recent win in Asia Cup while the cricket team got a truckload of goodies from state governments!	बात अभी पूरी नहीं हुई. भारतीय हॉकी टीम के कुछ सदस्यों ने उनकी हाल ही की एशिया कप विजय पर पुरस्कारों के टोटे, जबकि राज्य सरकारों द्वारा क्रिकेटरों को पुरस्कारों से लादने के विरोध में अनशन की चेतावनी दी!	देखा है कि यह सब कुछ भी है जो अभी भी आने वाला है जैसे पुरस्कार, अवयान पुरस्कार, अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस्कार, और अवयान पुरस
1765	1765	1765	I wasn't talking about hers, I was talking about yours.	मैं मैं तुम्हारा के बारे में बात कर रहा था उसका, के बारे में बात नहीं कर रहा था.	मैं wasn't talking about hers, मैं talking about yours.
1766	1766	1766	(Girls Laughing and Chattering)	(लड़कियों हंसता और बकबक)	(लेकिन किसी को भी नहीं दिया जाए)
1767	1767	1767	Line up parentheses	पंक्ति ऊपर	"मार्ग:
पहचान करें"
1768	1768	1768	Yeah, I mean, that sounds amazing.	हाँ। काफ़ी अच्छा विचार है।	सहिनौर, 13 मार्च 2023
1769	1769	1769	- Lucy must be thrilled.	- लूसी बहुत खुश होगी।	बिल्ली को ताज़ाबी लगनी चाहिए।
1770	1770	1770	However, its cartoon industry managed to transcend both the national and the Soviet bloc borders, and became popular all over Central and Eastern Europe, including the non-aligned Yugoslavia.	हालांकि, इसका कार्टून उद्योग राष्ट्रीय और सोवियत ब्लॉक की सीमाओं पार करने में कामयाब रहा और गैर गठबंधन यूगोस्लाविया सहित सभी मध्य और पूर्वी यूरोप में लोकप्रियता हासिल कर सका।	हालांकि, यह कार्टून इंडस्ट्री ने सामरिक संकट को पूरी तरह से रोक पाई और सामरिक संकट को पूरी तरह से रोक पाया ज सकन की कार्य रचना विस्तार की क्षमता सामरिक संकट को रोक पाने में विशिष्ट प्रयुक्ति क्षमता
1771	1771	1771	So, when you meet (in fight Jihad in Allah's Cause), those who disbelieve smite at their necks till when you have killed and wounded many of them, then bind a bond firmly (on them, i.e. take them as captives). Thereafter (is the time) either for generosity (i.e. free them without ransom), or ransom (according to what benefits Islam), until the war lays down its burden. Thus [you are ordered by Allah to continue in carrying out Jihad against the disbelievers till they embrace Islam (i.e. are saved from the punishment in the Hell-fire) or at least come under your protection], but if it had been Allah's Will, He Himself could certainly have punished them (without you). But (He lets you fight), in order to test you, some with others. But those who are killed in the Way of Allah, He will never let their deeds be lost,	अतः जब इनकार करनेवालो से तुम्हारी मुठभेड़ हो तो (उनकी) गरदनें मारना है, यहाँ तक कि जब उन्हें अच्छी तरह कुचल दो तो बन्धनों में जकड़ो, फिर बाद में या तो एहसान करो या फ़िदया (अर्थ-दंड) का मामला करो, यहाँ तक कि युद्ध अपने बोझ उतारकर रख दे। यह भली-भाँति समझ लो, यदि अल्लाह चाहे तो स्वयं उनसे निपट ले। किन्तु (उसने या आदेश इसलिए दिया) ताकि तुम्हारी एक-दूसरे की परीक्षा ले। और जो लोग अल्लाह के मार्ग में मारे जाते है उनके कर्म वह कदापि अकारथ न करेगा	मुसली के लिखे गए संकेतों को दूर करने के लिए, किस्म के किस्म के लिखे गए संकेतों को दूर करने के लिए, किस्म के किस्म के लिखे गए संकेतों को दूर करने के लिए, किस्म के किस्म के लिखे गए संकेतों को दूर करने के लिए, किस्म के किस्म के लिखे गए संकेतों को दूर करने के लिए, किस्म के किस्म के लिखे गए संकेतों को दूर करने के लिए, किस्म के किस्म के लिखे गए संकेतों को दूर करने के लिए, किस्म के किस्म के लिखे गए संकेतों को दूर करने के लिए, किस्म के किस्म के लिखे गए संकेतों को दूर
1772	1772	1772	ICQ Work ID 2	आईसीक्यू कार्य ID 2	I cannot add, remove, or change any information
1773	1773	1773	Could not create thread for populating cache	कैश भरने के लिये थ्रेड नहीं बना सका	पॉपुलेट करने के लिए क्या स्थानको लिख सकती हूँ
1774	1774	1774	Earth is still my home.	पृथ्वीअभीभी मेराघरहै	जम्मदाद मेरी घरस्थ भूमि है।
1775	1775	1775	Banks:	Banks:	कैसे बैंक हैं?
1776	1776	1776	You always thought you were right...	तुम हमेशा मैं सही था...	जिस कोई भी समझे कि कुछ नहीं समझे...
1777	1777	1777	Server, username and domain name cannot be empty. Please fill them with correct values.	सर्वर, उपयोक्तानाम, और डोमेन नाम रिक्त नहीं हो सकता है. कृपया उन्हें सही मान से भरें.	जिस सेवा, के उपयोगstein के संस्कृति पर कोई सीमा नहीं है। पूरी सीमा सुनने वाले के द्वार पर होने वाली है।
1778	1778	1778	It's a skill and I'm good at it.	यह एक कौशल है और मैं इसे अच्छा हूँ.	अरे!
1779	1779	1779	Calendar authentication request	पंचांग सत्यापन आग्रह	कैलेंडर प्रमाणन अनुरोध
1780	1780	1780	You think you can do as you please, living with us.	तुम्हें लगता है कि तुम जो मर्जी कर सकती हो, हमारे साथ रहकर	आपके विचारों के बावजूद, हमें आपसे कैसा लगता है?
1781	1781	1781	_Fetch All Headers	पूरा शीर्षक लाएँ (_F)	मूल्याँे प्राप्त करें
1782	1782	1782	Constraints the panning to an axis	प्रतिबन्ध किसी अक्ष को पैन करने के लिए	I wasn't there
1783	1783	1783	"The type ""%s"" is not a valid type."	%s नियमित फाइल नहीं है	"अर्जित कार्य ""%s"" का अस्पष्धीकरण नहीं है।"
1784	1784	1784	But I can still do a man's work, both here and there.	लेकिन मैं अभी भी एक मर्द का काम कर सकता हूं, यहाँ और वहाँ दोनों जगह.	जी हूँ कि मैं वहाँ और वहाँ भी कर सकता हूँ।
1785	1785	1785	Save Image	छवि सहेजें	"यहाँ कृपयान्द्र शीर्षकों के लिए निर्देश:
1. कृपयान्द्र शीर्षकों के लिए निर्देश:
2. कृपयान्द्र शीर्षकों के लिए निर्देश:
3. कृपयान्द्र शीर्षकों के लिए निर्देश:
4. कृपयान्द्र शीर्षकों के लिए निर्देश:
5. कृपयान्द्र शीर्षकों के लिए निर्देश:
6. कृपयान्द्र शीर्षकों के लिए निर्देश:
7. कृपयान्द्र शीर्षकों के लिए निर्देश:
8. कृपयान्द्र शीर्षकों के लिए निर्देश:
9. कृपयान्द्र शीर्षकों के लिए निर्देश:
10. कृपयान्द्र शीर्षकों के लिए निर्देश:
11. कृपयान्द्र शीर्षकों क"
1786	1786	1786	"that thereof you may thread ways, ravines."""	"""ताकि तुम उसके विस्तृत मार्गों पर चलो।"""	जिसे उसके पास हो कि वह स्थितियाँ, गड़वाँ, Ravines के हो कि वह स्थितियाँ, सड़वाँ, Ravines के हो कि वह स्थितियाँ, सड़वाँ, Ravines के हो कि वह स्थितियाँ, सड़वाँ, Ravines के हो कि वह स्थितियाँ, सड़वाँ, Ravines के हो कि वह स्थितियाँ, सड़वाँ, Ravines के हो कि वह स्थितियाँ, सड़वाँ, Ravines के हो कि वह स्थितियाँ, सड़वाँ, Ravines के हो कि वह स्थितियाँ, सड़वाँ, Ravines के हो कि वह स्थितियाँ, सड़वाँ, Ravines के हो कि वह स्थितियाँ, सड़वाँ, Ravines के हो कि वह स्थितियाँ, सड़वाँ, Rav
1787	1787	1787	%a %l:%M %p	%a %l:%M %p	"Translate following English to Hindi text:
%a %l:%M %p"
1788	1788	1788	They shall recline on couches lined with brocade, and within reach shall hang the fruits of the two Gardens.	यह लोग उन फ़र्शों पर जिनके असतर अतलस के होंगे तकिये लगाकर बैठे होंगे तो दोनों बाग़ों के मेवे (इस क़दर) क़रीब होंगे (कि अगर चाहे तो लगे हुए खालें)	जिसे सोचने पर स्थित होगे, सोचने के लिए भावी होगे, और जो किसी भी जानकारी के लिए तैयार होगा, उसे सोचने के लिए भी तैयार होगा।
1789	1789	1789	And help dragon riders sneak into Drago's camp?	और ड्रागो के शिविर में घुसने में ड्रैगन-सवारों की मदद करूँ?	देखा न करें ड्रैग राइडर से ड्रैग्स के पास लाने के कार्य के परिणत्त्व हो सकते हैं कि ड्रैग राइडर के पास ड्रैग से नहीं से किया जाए, और कि ड्रैग से नहीं से किया जाए, तो इससे कार्य के परिणत्त्व को प्रभावशाली बनाया जा सकता है।
1790	1790	1790	On the Day when We raise up a witness from every people, those who were bent on denying the truth will not be permitted to put forward excuses, or to make amends.	और जिस दिन हम एक उम्मत में से (उसके पैग़म्बरों को) गवाह बनाकर क़ब्रों से उठा खड़ा करेगे फिर तो काफिरों को न (बात करने की) इजाज़त दी जाएगी और न उनका उज्र (जवाब) ही सुना जाएगा	अर्थ: किसी भी जानकारी जिसे किसी को भेद-मानी ठहराया जा सके या जिसे किसी को दंडनिष्ठ ठहराया जा सके ये सभी जानकारी स्वतंता है और सेवा देने वाले किसी को भेद-मानी ठहराया जा सके ये सभी जानकारी स्वतंता है
1791	1791	1791	enter My Paradise!	और मेरे बेहिश्त में दाख़िल हो जा	मेरी पारसिक पारस!
1792	1792	1792	_Manager:	प्रबंधक: (_M)	डिफ़ॉल्स:
1793	1793	1793	By the declining star,	गवाह है तारा, जब वह नीचे को आए	जीतने वाले
1794	1794	1794	Brace indentation size in spaces:	आकार इंच:	प्रेस़ सizes in spaces:
1795	1795	1795	They (the souls) are then returned towards their True Lord – Allah; pay heed! Only His is the command; and He is the Swiftest At Taking Account.	फिर सब अल्लाह की ओर, जो उसका वास्तविक स्वामी है, लौट जाएँगे। जान लो, निर्णय का अधिकार उसी को है और वह बहुत जल्द हिसाब लेनेवाला है	जिस्म में जो (सoul) प्राप्त होता है उसमें से जो प्राप्त होता है उसे उस True Lord से प्राप्त किया गया है और उसे उस Swiftest At Taking Account में पाया जा सकता है।
1796	1796	1796	Cherry pick	Cherry pick	बढ़ा-बढ़िया
1797	1797	1797	Assistant	सहायक	बात
1798	1798	1798	Thought travel agents were a thing of the past thanks to the internet?	तो आपको ट्रैवेल एजेन्ट बीती हुई सदी के लगते थे, इन्टरनेट को धन्यवाद कहिए?	इंटरनेट के कारण थिंक व्यात्री पूरterior पूर्णकृति के पथ के तंत्र में थिंक व्यात्री के पथ के तंत्र में जैसे थीं वे रचनात्मक प्रयुक्ति के पथ के तंत्र में वैसी वैसी थीं
1799	1799	1799	She comes, and she kneels down every day?	वह हर दिन आती है, और घुटनों पर बैठ जाती है?	शी comes, और शी के लिए every day कुछ होता
1800	1800	1800	I_nclude remote tests	दूरस्थ परीक्षण को शामिल करें (_n)	रिमोट टेस्ट में शामिल कर सकते हैं
1801	1801	1801	1st to 10th	1ला से 10वां	1st to 10th
1802	1802	1802	Organization	संगठन	संगठन
1803	1803	1803	"So you gonna tell us now what your ""big deal"" with Flag was?"	तो तुम हमें बताओ कि क्या अब ध्वज के साथ अपने 'बड़ा सौदा' था?	No Hindi के लिखे जाने
1804	1804	1804	And I, no longer queen, will be put to death with your sister and the remaining members of our family.	... मवेशियों के ऊपर एक और व्यर्थ लड़ाई में विकृत किया जाना है. और मैं अब कोई रानी, मौत के लिए रखा जाएगा... ... अपनी बहन और हमारे परिवार के शेष सदस्यों के साथ.	अरे, और मैं नहीं रानी, मैं किसी को मार डालूँगी और मेरे सहयोगी के पास मैं डहिंट कर रही हूँ।
1805	1805	1805	PAXTON:	PAXTON:	पेक्सटन:
1806	1806	1806	A generic python project using automake project management	A python प्रयोग कर रहा है	अनुपमान प्रोजेक्ट मैनेजिंग
1807	1807	1807	Encoding	एनकोडिंग	डेटा को संग्रहित करने वाले पाठ के पाठ के भाव को डिज़्वेयर किया ज सकता है।
1808	1808	1808	Copy...	नक़ल करें...	कॉपी...
1809	1809	1809	Amandine Poulain likes: Figure skaters' costumes on TV.	Amandine Poulain को टीवी पर स्केटरों वेशभूषा पसंद है	अमेरिकी पॉलियन की पसंद: फ़िज़ बुलेट प्रोड्यूस की स्ट्रीट क्रैग़ की टीवी वीडियो की स्ट्रीट क्रैग़ की प्रोड्यूस की स्ट्रीट क्रैग़ की फ़ार्म की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रैग़ की स्ट्रीट क्रै
1810	1810	1810	How dare he plays me using my dad!	उसकी हिम्मत कैसे हुई कि मेरे डैड का इस्तेमाल करके मेरे साथ खेले!	उने से कैसे प्रयोग किय किये!
1811	1811	1811	Did she at least say where she was going?	वह कहाँ जा रहा था वह कम से कम कहा?	Yes, did she at least say where she was going?
1812	1812	1812	O ye who believe! save yourselves and your families from a Fire whose fuel is Men and Stones, over which are (appointed) angels stern (and) severe, who flinch not (from executing) the Commands they receive from Allah, but do (precisely) what they are commanded.	ऐ ईमान लानेवालो! अपने आपको और अपने घरवालों को उस आग से बचाओ जिसका ईधन मनुष्य और पत्थर होंगे, जिसपर कठोर स्वभाव के ऐसे बलशाली फ़रिश्ते नियुक्त होंगे जो अल्लाह की अवज्ञा उसमें नहीं करेंगे जो आदेश भी वह उन्हें देगा, और वे वही करेंगे जिसका उन्हें आदेश दिया जाएगा	अरे, यह तो कुछ भी नहीं है।
1813	1813	1813	And then, shortly thereafter, three.	एक डबल घटना नहीं होगी.	और वह तो जल्दी हो जाती है।
1814	1814	1814	_Debug	डिबग करें (_D)	जड़
1815	1815	1815	I think I found Liedenbrock's notebook.	एल लगता है कि मैं Liedenbrock नोटबुक पाया. देखो .	मुझे लगने वाला पुस्तिका मिला चुके
1816	1816	1816	And to you We have revealed the Book containing the truth, confirming the earlier revelations, and preserving them (from change and corruption). So judge between them by what has been revealed by God, and do not follow their whims, side-stepping the truth that has reached you. To each of you We have given a law and a way and a pattern of life. If God had pleased He could surely have made you one people (professing one faith). But He wished to try and test you by that which He gave you. So try to excel in good deeds. To Him will you all return in the end, when He will tell you of what you were at variance.	और हमने तुम्हारी ओर यह किताब हक़ के साथ उतारी है, जो उस किताब की पुष्टि करती है जो उसके पहले से मौजूद है और उसकी संरक्षक है। अतः लोगों के बीच तुम मामलों में वही फ़ैसला करना जो अल्लाह ने उतारा है और जो सत्य तुम्हारे पास आ चुका है उसे छोड़कर उनकी इच्छाओं का पालन न करना। हमने तुममें से प्रत्येक के लिए एक ही घाट (शरीअत) और एक ही मार्ग निश्चित किया है। यदि अल्लाह चाहता तो तुम सबको एक समुदाय बना देता। परन्तु जो कुछ उसने तुम्हें दिया है, उसमें वह तुम्हारी परीक्षा करना चाहता है। अतः भलाई के कामों में एक-दूसरे से आगे बढ़ो। तुम सबको अल्लाह ही की ओर लौटना है। फिर वह तुम्हें बता देगा, जिसमें तुम विभेद करते रहे हो	मध्य प्रदेश के 2023 के समय में जो हुआ उसे भी बताया जा सकता और निर्णित किया जा सकता
1817	1817	1817	So you're pleading guilty to the trooper's charge?	आप जवान के आरोप में दोषी विनती कर रहे हैं तो क्या?	No, you're not pleading guilty to the trooper's charge?
1818	1818	1818	(Unknown Filename)	(अज्ञात फ़ाइलनाम)	ज्ञात फ़ायल नाम)
1819	1819	1819	'Cause whoever's doing this is taking it seriously enough now to let us know that the loans to you, they're not secure.	जो कोई भी यह कर रहा है अब काफी गंभीरता से ले रही है क्योंकि हमें अपने आप को ऋण , वे सुरक्षित नहीं हैं कि यह बताने के लिए.	बिलकुल जीबनहट्ठा किया गेम नहीं है।
1820	1820	1820	_View	दृश्य_(V)	जैसा
1821	1821	1821	Text	पाठ	यहाँ कुछ जानकारी दी जाएगी।
1822	1822	1822	Restart the game	वर्तमान खेल पुनःप्रारंभ करें	गेम को फिरना
1823	1823	1823	Lodge them where ye dwell, according to your wealth, and harass them not so as to straiten life for them. And if they are with child, then spend for them till they bring forth their burden. Then, if they give suck for you, give them their due payment and consult together in kindness; but if ye make difficulties for one another, then let some other woman give suck for him (the father of the child).	मुतलक़ा औरतों को (इद्दे तक) अपने मक़दूर मुताबिक दे रखो जहाँ तुम ख़ुद रहते हो और उनको तंग करने के लिए उनको तकलीफ न पहुँचाओ और अगर वह हामेला हो तो बच्चा जनने तक उनका खर्च देते रहो फिर (जनने के बाद) अगर वह बच्चे को तुम्हारी ख़ातिर दूध पिलाए तो उन्हें उनकी (मुनासिब) उजरत दे दो और बाहम सलाहियत से दस्तूर के मुताबिक बात चीत करो और अगर तुम बाहम कश म कश करो तो बच्चे को उसके (बाप की) ख़ातिर से कोई और औरत दूध पिला देगी	किसी भी समस्या के लिए पालनिक्षत्री पात्र देना चाहे |
1824	1824	1824	THIS IS THE ONLY TIME-- IT'S THE FIRST TIME	यह केवल समय है - आईटी पहली बार है	यह एक सिर्फ़ एक समय है - एक सिर्फ़ एक पहली समय है।
1825	1825	1825	Unexpected reply from server	सर्वर से अप्रत्याशित जवाब	सर्वश्री की स्पष्ट और सही रूपात्मक प्रतिक्षिति के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के लिखित प्रतिक्षता के
1826	1826	1826	Opening calendar	पंचांग खोल रहा है	कैलेंडर को खोलें
1827	1827	1827	The file '{0}' is not a regular file and cannot be sent in a message.	फ़ाइल `{0}' एक सामान्य फ़ाइल नहीं है और संदेश में भेजी नहीं जा सकती है.	'{0}' सारा फ़ाइल नहीं है और सेंट के लेबल फ़ाइल नहीं हो सकती.
1828	1828	1828	You can forgive Kal any lapses in our quorum..	आप किसी भी काल माफ कर सकते हैं हमारे कोरम में खामियों ..	जिसे कल का कोई अंतर है उसे हमारा सिरा न हो..
1829	1829	1829	As for the children, God decrees that the share of the male is equivalent to that of two females. If they consist of women only, and of them more than two, they will get two-thirds of the inheritance; but in case there is one, she will inherit one half. The parents will each inherit a sixth of the estate if it happens the deceased has left a child; but if he has left no children, and his parents are his heirs, then the mother will inherit one-third; but if he has left brothers, the mother will inherit one-sixth after payment of legacies and debts. Of parents and children you do not know who are more useful to you. These are the decrees of God who knows all and is wise.	अल्लाह तुम्हारी सन्तान के विषय में तुम्हें आदेश देता है कि दो बेटियों के हिस्से के बराबर एक बेटे का हिस्सा होगा; और यदि दो से अधिक बेटियाँ ही हो तो उनका हिस्सा छोड़ी हुई सम्पत्ति का दो तिहाई है। और यदि वह अकेली हो तो उसके लिए आधा है। और यदि मरनेवाले की सन्तान हो जो उसके माँ-बाप में से प्रत्येक का उसके छोड़े हुए माल का छठा हिस्सा है। और यदि वह निस्संतान हो और उसके माँ-बाप ही उसके वारिस हों, तो उसकी माँ का हिस्सा तिहाई होगा। और यदि उसके भाई भी हो, तो उसका माँ का छठा हिस्सा होगा। ये हिस्से, वसीयत जो वह कर जाए पूरी करने या ऋण चुका देने के पश्चात है। तुम्हारे बाप भी है और तुम्हारे बेटे भी। तुम नहीं जानते कि उनमें से लाभ पहुँचाने की दृष्टि से कौन तुमसे अधिक निकट है। यह हिस्सा अल्लाह का निश्चित किया हुआ है। अल्लाह सब कुछ जानता, समझता है	मध्य प्रदेश के तट पर
1830	1830	1830	I'm sorry, I'll never do this again.	मैं माफी चाहता हूँ , मैं फिर से ऐसा कभी नहीं होगा.	माफ़ किया नहीं, हमेशा इस बात का ध्यान रखेंगे कि हमारा कार्य इसी रूप से रद्द नहीं किये जा सकतेगा।
