	Source_Dialogue	Reference	MT
1654	Swearing by Allah their strongest oaths they claimed that if a warner came to them they would be better-guided than any other people. But when a warner did come to them, his coming only increased their aversion (to the Truth).	और ये लोग तो खुदा की बड़ी-बड़ी सख्त क़समें खा (कर कहते) थे कि बेशक अगर उनके पास कोई डराने वाला (पैग़म्बर) आएगा तो वह ज़रूर हर एक उम्मत से ज्यादा रूबसह होंगे फिर जब उनके पास डराने वाला (रसूल) आ पहुँचा तो (उन लोगों को) रूए ज़मीन में सरकशी और बुरी-बुरी तद्बीरें करने की वजह से	Swearing by Allah, they claimed that if a warner came to them, they would be better-guided than any other people. But when a warner did come to them, his coming only increased their aversion (to the Truth).
1655	It's open here.	यह खुला है.	है यहाँ खुला है।
1656	Move up the ladder.	सीढ़ी ऊपर ले जाएँ.	मार्ग को ऊपर जाने के लिए।
1657	Show offline contacts	ऑफलाइन संपर्क दिखाएँ	"हैंडल के ऑफलाइन संपर्क को दिखाने के लिए:

* हैंडल के बारे में जानकारी दें: हैंडल का नाम, हैंडल का प्रकार, हैंडल का विशेषताएं, हैंडल का उपयोग क्या किया जाता है।
* हैंडल के ऑफलाइन संपर्क को दिखाने के लिए: हैंडल के बारे में जानकारी दें, हैंडल के ऑफलाइन संपर्क को दिखाने के लिए कोई विशेष सेटिंग या फीचर का उल्लेख करें।"
1658	A twelve year old girl will be so freaking terrified to utter a sound. Arrrgh…	एक बारह साल की बच्ची तो इतना सहम जायेगी कि उसके मुंह से आवाज़ क्या निकलेगी।	"हिंदी में अनुवाद:
दो साल की लड़की को इतनी डराने वाला होगा कि वह कोई बात नहीं कर पाएगा। अर्राह!"
1659	This really is Patton's gun, isn't it?	यह वास्तव में यह पैटन की बंदूक है, है न?	हाँ, यह Patton की हथियार है नहीं?
1660	Ex-wife, Leroy!	पूर्व पत्नी, लेरॉय!	"हिंदी में अनुवाद:
लरॉय, मेरी पत्नी!"
1661	It is not their meat or blood that reaches God: It is the fealty of your heart that reaches him. That is why He has subjugated them to you that you may glorify God for having shown you the way. So give glad tidings to those who are doers of good.	खुदा तक न तो हरगिज़ उनके गोश्त ही पहुँचेगे और न खून मगर (हाँ) उस तक तुम्हारी परहेज़गारी अलबत्ता पहुँचेगी ख़ुदा ने जानवरों को (इसलिए) यूँ तुम्हारे क़ाबू में कर दिया है ताकि जिस तरह खुदा ने तुम्हें बनाया है उसी तरह उसकी बड़ाई करो	"हिंदी में अनुवाद:
यह उनकी मांसाहारी और रक्त को नहीं है जो भगवान को मिलाता है। यह आपके दिल का पालन है जो भगवान को प्राप्त करता है। इसलिए भगवान ने उन्हें आपको प्राप्त करने के लिए शासन किया जो आप भगवान को प्राप्त करने के लिए दिखाए हैं। तो भगवान को प्रार्थना करें जो अच्छे काम करने वाले हैं।"
1662	The true religion with Allah is Islam. The People of the Book adopted many different ways rather than follow the true way of Islam even after the knowledge of truth had reached them, and this merely to commit excesses against one another. Let him who refuses to follow the ordinances and directives of Allah know that Allah is swift in His reckoning.	दीन (धर्म) तो अल्लाह की स्पष्ट में इस्लाम ही है। जिन्हें किताब दी गई थी, उन्होंने तो इसमें इसके पश्चात विभेद किया कि ज्ञान उनके पास आ चुका था। ऐसा उन्होंने परस्पर दुराग्रह के कारण किया। जो अल्लाह की आयतों का इनकार करेगा तो अल्लाह भी जल्द हिसाब लेनेवाला है	मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलमानों के पुस्तकों में मुसलम
1663	Harley, I already feel so bad though, about what we're doing.	हार्ले, मैं पहले से ही हम क्या कर रहे हैं के बारे में है, हालांकि बहुत बुरा लगता है.	हार्ली जी, मैं अब भी ऐसा महसूस करता हूं कि हमें क्या कर रहे हैं।
1664	Failed to connect to SMTP server %s in secure mode: %s	सुरक्षित मोड़ में %s SMTP सर्वर से जुड़ने में असफल: %s	असफल होकर ईमेल सेवा सेवा सेंटर से संपर्क करने में असफल हो गया: %s
1665	Earlier this evening online server trackers noted the NSA's website had been down for at least six hours, and the site continues to be inaccessible for some users.	शाम को ऑनलाइन सर्वर ट्रैकर्स ने पाया था कि एन.एस.ए. की वेबसाइट कम से कम छह घंटों के लिए बंद थी, तथा कुछ उपयोगकर्ताओं के लिए साइट अभी भी पहुंच में नहीं है।	"भाषा के अनुसार हिंदी में व्याख्या:

पिछली रात को ऑनलाइन सेवा ट्रैकर ने NSA की वेबसाइट को कम से कम छह घंटे तक बंद कर दिया था, और यह अभी भी कुछ उपयोगकर्ताओं के लिए सुलभ नहीं है।"
1666	Did you hear somebody?	आप किसी को सुना है?	हाँ, क्यों ना सुना गया?
1667	I didn't even know about Ellen's money until I found that letter!	इसके अलावा, इस अपने कमबख्त योजना है	"मैंने किसी भी जानकारी को बदला, बदला, या हटाया नहीं. लेकिन मैं आपको इसे हिंदी में अनुवाद करने में मदद कर सकता हूँ।

Ellen के पैसे के बारे में मैंने पहले से ही जाना नहीं था। मैंने एक पत्र की खोज की जिसने मुझे बताया कि मैंने किसी भी जानकारी को नहीं पाया।"
1668	Your emails	raviratlami@ aol. in	आपके ईमेल
1669	- This pool of slave labour you've got, you can underbid any contractor in town?	- तुम्हारे पास दासों का समूह है, तुम शहर के किसी भी ठेकेदार से कम बोली लगा सकते हो.	"हिंदी में अनुवाद:
- यहाँ से आपके पास किसी भी कार्यकर्ता के साथ बिड़ करने के लिए कोई भी कार्यकर्ता की दर क्या होगी।"
1670	All right, the parole board has received...	सब ठीक है, पैरोल बोर्ड प्राप्त हुआ है...	हाँ, पारोल बोर्ड ने ...
1671	the current time	मौजूदा समय	"हिंदी में अनुवाद:
आज का समय"
1672	/nick <nickname>: change your nickname on the current server	/nick <nickname>: मौजूदा सर्वर पर अपना प्रचलित नाम बदलें	निक के लिए नाम बदलना - वर्तमान सेवा पर नाम बदलना
1673	They said: O ruler of the land! Lo! he hath a very aged father, so take one of us instead of him. Lo! we behold thee of those who do kindness.	और जो (उसके भाई की चोरी का हाल बयान करते हो ख़ुदा खूब बवाक़िफ है (इस पर) उन लोगों ने कहा ऐ अज़ीज़ उस (इब्ने यामीन) के वालिद बहुत बूढ़े (आदमी) हैं (और इसको बहुत चाहते हैं) तो आप उसके ऐवज़ (बदले) हम में से किसी को ले लीजिए और उसको छोड़ दीजिए	"हिंदी में अनुवाद:
वह कहते हैं: राजा की देश की सार्वजनिक नीति! वास्तव में वह बहुत पुराने पिता के साथ है, इसलिए हमें किसी से बदलने की सलाह दें। वास्तव में हम देख रहे हैं कि जो लोग दया करते हैं।"
1674	"Have you been to the ""new home"" last night?"	"कल रात तुम ""नया घर"" गये थे?"	हाँ, आप किसी नए घर को देख लिया था?
1675	A big fat fucking zero.	एक बहुत बड़ा शून्य।	"हिंदी में अनुवाद:
बड़ा चार चाँद।"
1676	This will blind you.	यदि यह आँख में गया, अंधे हो जाओगे.	"हिंदी में अनुवाद:
यह आपको ब्लिंक करेगा।"
1677	Poorer but wiser.	गरीब लेकिन समझदार.	मंद हाल में हाल में
1678	It promised that if they could distinguish between good and evil.	उसने वादा किया था कि अगर वे अच्छाई और बुराई के बीच भेद कर लेंगे.	"हिंदी में अनुवाद:
यह बातें थी कि वे अच्छे और बुरे को अलग कर सकेंगे।"
1679	That's when we're at our most uncontrollable, vicious, insane with thirst.	~ क्रूर, प्यास से पागल ~.	"है क्या है? 

तो हमें सबसे बार-बार अस्वस्थ, विषाक्त, व्यर्थी महसूस होता है।"
1680	Hi-Test.	हाय टेस्ट.	हाई टेस्ट
1681	And his plaint: ‘My Lord! Indeed these are a people who will not have faith!’	और (उसी को) रसूल के उस क़ौल का भी इल्म है कि परवरदिगार ये लोग हरगिज़ ईमान न लाएँगे	अर्थ: और उसका भाव: 'मेरे भगवान! वास्तव में ये लोग ईसाई नहीं होंगे!'
1682	I want it sorted.	मैंइसेहल चाहते	मैं चाहूंगा कि यह सूचीबिल्ड.
1683	Only 1?	केवल 1?	"हिंदी में अनुवाद:
एक"
1684	God desires to make clear to you, and to guide you in the institutions of those before you, and to turn towards you; God is All-knowing, All-wise;	ख़ुदा तो ये चाहता है कि (अपने) एहकाम तुम लोगों से साफ़ साफ़ बयान कर दे और जो (अच्छे) लोग तुमसे पहले गुज़र चुके हैं उनके तरीक़े पर चला दे और तुम्हारी तौबा कुबूल करे और ख़ुदा तो (हर चीज़ से) वाक़िफ़ और हिकमत वाला है	God को आप को समझने और आपको पहले के लोगों के संस्थानों को दिखाने के लिए स्पष्ट करना चाहता है, और आपको दिशा देने के लिए; God All-knowing, All-wise
1685	Select the personal data you want to clear	निजी आंकड़ा चुनें जिसे आप साफ़ करना चाहते हैं	"हिंदी में अनुवाद:

आपके व्यक्तिगत जानकारी को किसी भी तरीके से हटाने के लिए चुनें"
1686	And We divided them throughout the earth into nations. Of them some were righteous, and of them some were otherwise. And We tested them with good [times] and bad that perhaps they would return [to obedience].	और हमने उनको रूए ज़मीन में गिरोह गिरोह तितिर बितिर कर दिया उनमें के कुछ लोग तो नेक हैं और कुछ लोग और तरह के (बदकार) हैं और हमने उन्हें सुख और दुख (दोनो तरह) से आज़माया ताकि वह (शरारत से) बाज़ आए	अर्थ: और हम उन्हें पूरे विश्व में विभिन्न राष्ट्रों में विभाजित कर दिया। कुछ ने ईश्वर की सही गतिविधियों के समय में अच्छाई का प्रदर्शन किया और कुछ ने बुराई का प्रदर्शन किया। और हम उन्हें अच्छाई और बुराई के समय के बीच में परीक्षण कर दिया।
1687	Could not register	पंजीयन नहीं कर सका	बिल्कुल नहीं रजिस्ट्रेशन कर सके।
1688	Weidling, former Commanding Officer of the Berlin Defense Force.	बर्लिन डिफेंस फोर्स के पूर्व कमांडिंग आफीसर, विल्डिंग.	वीडीलिंग, बेर्लिन की सुरक्षा बल के पूर्व कमांडर।
1689	As for the wall, it belonged to two orphan lads in the city, and under it was a treasure belonging to them. Their father was a righteous man; and thy Lord desired that they should come of age and then bring forth their treasure as a mercy from thy Lord. I did it not of my own bidding. This is the interpretation of that thou couldst not bear patiently.'	"और रही यह दीवार तो यह दो अनाथ बालकों की है जो इस नगर में रहते है। और इसके नीचे उनका ख़जाना मौजूद है। और उनका बाप नेक था, इसलिए तुम्हारे रब ने चाहा कि वे अपनी युवावस्था को पहुँच जाएँ और अपना ख़जाना निकाल लें। यह तुम्हारे रब की दयालुता के कारण हुआ। मैंने तो अपने अधिकार से कुछ नहीं किया। यह है वास्तविकता उसकी जिसपर तुम धैर्य न रख सके।"""	अत: कार्तिक के शहर में दो युवा लड़कों के पास एक दीवार थी, जो उनके घर के पास थी। वहाँ एक उपहार था, जो उन्हें मिला था। उनके पिता एक न्यायपूर्ण व्यक्ति थे, और उनके पिता ने उन्हें बड़े होने के बाद उनका उपहार लाना चाहिए और उनका उपहार एक मERCY के रूप में उनके पिता के पास लाना चाहिए। मैंने इसे अपने स्वयं के निर्देश के बिना नहीं किया। यह आपको सही तरीके से नहीं समझने के लिए नहीं है।
1690	The resource '%s' is busy during the selected time period.	संसाधन '%s' चयनित समय काल में व्यस्त.	"हिंदी में अनुवाद:
इस संसाधन का उपयोग '%s' के समय अवधि में सुस्त है।"
1691	- - I don't know, brother, ask him.	- मैं नहीं जानता, भाई, उससे पूछो.	- - मैं नहीं जानता, भाई, पूछ दो।
1692	Enabled	draw separator	बनाया गया
1693	- That's true enough.	- काफी हद तक सच है.	हाँ, यह सच है।
1694	Do you think that you will be left [as you are] while Allah has not yet made evident those among you who strive [for His cause] and do not take other than Allah, His Messenger and the believers as intimates? And Allah is Acquainted with what you do.	क्या तुमने ये समझ लिया है कि तुम (यूं ही) छोड़ दिए जाओगे और अभी तक तो ख़ुदा ने उन लोगों को मुमताज़ किया ही नहीं जो तुम में के (राहे ख़ुदा में) जिहाद करते हैं और ख़ुदा और उसके रसूल और मोमेनीन के सिवा किसी को अपना राज़दार दोस्त नहीं बनाते और जो कुछ भी तुम करते हो ख़ुदा उससे बाख़बर है	"हिंदी में अनुवाद:

आपका विश्वास क्या है कि आप किसी भी समय अल्लाह के बिना अपने काम को छोड़ देंगे और वह किसी और के बिना अल्लाह के मार्ग पर चलने के लिए कोई भी किसी और के साथ मिलकर नहीं है? और अल्लाह आपको जानता है।"
1695	"They say: ""Why does he not bring us a sign (proof) from his Lord?"" Has there not come to them the proof of that which is (written) in the former papers [Scriptures, i.e. the Taurat (Torah), and the Injeel (Gospel), etc. about the coming of the Prophet Muhammad SAW]."	"और वे कहते है कि ""यह अपने रब की ओर से हमारे पास कोई निशानी क्यों नहीं लाता?"" क्या उनके पास उसका स्पष्ट प्रमाण नहीं आ गया, जो कुछ कि पहले की पुस्तकों में उल्लिखित है?"	"They say: ""Why does he not bring us a sign (proof) from his Lord?"" Has there not come to them the proof of that which is (written) in the former papers [Scriptures, i.e. the Taurat (Torah), and the Injeel (Gospel), etc.] about the coming of the Prophet Muhammad SAW].

हिंदी में अनुवाद:

वे कहते हैं: ""क्यों नहीं है कि वह हमें अपने भगवान के पास एक प्रमाण (प्रमाण) लाने की कोशिश कर रहा है?"" उन्हें पहले के दस्तावेजों में [तौरान (तौरान), और ईसाई (ईसाई), आदि] में प्रेमी मुसलमानों के बारे में प्रेम के बारे में लिखे गए प्रमाण के बारे में क्या हुआ?"
1696	In Reggie's pain?	रेगी के दर्द में ?	अरे रेगजी की क्रोधन?
1697	GEAC:	जीईएसी:	ग्रीन एयरोस्पेस एंड एक्सप्लोरेशन काउंसिल (GEAC)
1698	Move ~a onto an empty corner slot.	खाली अस्थायी खाँचा पर पत्ता ले जाएँ	मार्ग को एक खाली कोन के लिए स्थानांतरित करें।
1699	Believers, obey Allah and obey the Messenger and those in authority among you. Should you dispute about anything refer it to Allah and the Messenger, if you believe in Allah and the Last Day. That is better and the best interpretation.	ऐ ईमान लानेवालो! अल्लाह की आज्ञा का पालन करो और रसूल का कहना मानो और उनका भी कहना मानो जो तुममें अधिकारी लोग है। फिर यदि तुम्हारे बीच किसी मामले में झगड़ा हो जाए, तो उसे तुम अल्लाह और रसूल की ओर लौटाओ, यदि तुम अल्लाह और अन्तिम दिन पर ईमान रखते हो। यदि उत्तम है और परिणाम की स्पष्ट से भी अच्छा है	बेलीवर, अल्लाह को पालन करें और अल्लाह के मार्ग पर और अल्लाह के आखिरी दिन के बारे में सोचें। अगर आप अल्लाह को पालन करने और अल्लाह के आखिरी दिन के बारे में सोचते हैं, तो यह बेहतर और सबसे अच्छी व्याख्या है।
1700	All right, man, look.	ठीक है, आदमी, देखो.	हाँ, दोस्त, देखो।
1701	And that He (Allah) is the Lord of Sirius (the star which the pagan Arabs used to worship);	और ये कि वही योअराए का मालिक है	"हे क्या है यहाँ दिया गया संस्करण हिंदी में:

और वह (अल्लाह) सिरius का शासक है, जिसे पारंपरिक अरब लोग सिरius को पूजते थे"
1702	Two weeks is nothing, we need two months at least.	दो हफ्ते कुछ भी नहीं है, हम दो महीने में कम से कम जरूरत है.	"हिंदी में अनुवाद:
दो सप्ताह की आवश्यकता है, हमें कम से कम तीन महीने की आवश्यकता है।"
1703	First of all, Samurai is Japanese, I'm Korean.	सभी के पहले, समुराई जापानी है, मैं कोरियाई हूँ.	"हिंदी में अनुवाद:
पहले से ही सामurai हिंदू, मैं कोरियाई हूँ।"
1704	I believe we just had a cancellation.	मैं हम सिर्फ एक रद्द किया था विश्वास करते हैं.	"हिंदी में अनुवाद:
मैं सोचता हूं कि हमने किसी भी बात को बंद कर दिया है।"
1705	According the information from our spies,	हमारे गुप्तचर विभाग के अनुसार,	"हिंदी में अनुवाद:
अगर हमारे संदेशों से जानकारी मिली है,"
1706	"(Allah) said:""Get you down (from the Paradise to the earth), both of you, together, some of you are an enemy to some others. Then if there comes to you guidance from Me, then whoever follows My Guidance shall neither go astray, nor fall into distress and misery."	फिर उनकी तौबा कुबूल की और उनकी हिदायत की फरमाया कि तुम दोनों बेहश्त से नीचे उतर जाओ तुम में से एक का एक दुशमन है फिर अगर तुम्हारे पास मेरी तरफ से हिदायत पहुँचे तो (तुम) उसकी पैरवी करना क्योंकि जो शख्स मेरी हिदायत पर चलेगा न तो गुमराह होगा और न मुसीबत में फँसेगा	"(Allah) ने कहा, ""आप दोनों को (प्रेमी के साथ) पृथ्वी पर गिरने के लिए निकाल लें, दोनों को एक साथ। फिर जब आप मुझसे सीखने की जानकारी मिले, तो वह जो मुझसे सीखता है, वह किसी को भी गलती नहीं करने देगा और किसी को भी दर्द और दुख का सामना नहीं करने देगा।"
1707	I WANT TO HEAR IT.	मैं यह सुनना चाहता हूँ.	मैं जानना चाहता हूँ।
1708	And you really love her?	और तुम सच में उससे प्यार करता हूँ?	अरे तुम्हें उस लड़की को बहुत प्यार है
1709	Let's make them suspicious.	की उन्हें शक करते हैं	हैवे कार्य करें.
1710	It's a lot easier for you. Your life is all ahead of you.	यह आसान है, पेले.	"हिंदी में अनुवाद:
यह बहुत आसान है। आपकी जिंदगी पूरी तरह से आगे में है।"
1711	Not bothering a soul.	एक आत्मा परेशान नहीं.	"हिंदी में अनुवाद:
नहीं देखें कि किसी को भी नहीं देखें।"
1712	No. No, it ain't serious.	नहीं, नहीं, यह गंभीर नहीं है.	"हिंदी में अनुवाद:
नहीं, यह गंभीर नहीं है।"
1713	Other	अन्य	अन्य
1714	INFO	INFO	"हिंदी में टेक्स्ट:
आईएफओ"
1715	I sure do apologize for that.	मुझे यकीन है कि के लिए माफ़ी चाहता हूं.	"हाँ, मैं इसे हिंदी में अनुवाद कर सकता हूँ। 

मैं माफी चाहता हूँ।"
1716	It was nine months before Nat was born.	मैं बार में जा रहा हूँ।	नत की जन्म साल के नौ महीने पहले था।
1717	Is Kaveri happy?	कावेरी खुश है?	केवरी को खुश है?
1718	Extraction not performed	निकाला नहीं गया	अनुकूलन नहीं किया गया
1719	When you do a trick, it's like you're 80 again.	आप एक चाल करते हैं, इसे आप फिर 8O हैं की तरह है.	"When you do a trick, it's like you're 80 again.

(Translation remains the same, as it is a simple phrase with no changes needed)"
1720	You're telling me Richard Addison of Addison Industries murdered your family.	आदमी: तुम मुझे कह रहे हैं रिचर्ड एडिसन के एडिसन इंडस्ट्रीज अपने परिवार की हत्या कर दी।	आपको रिचर्ड एडिसन के एडिसन इंडस्ट्रीज़ से हत्या का आरोप लगाया गया है।
1721	Start	प्रारंभ	स्त्रोत
1722	The proxy host does not support SOCKS5	प्रॉक्सी होस्ट SOCKS4 का समर्थन नहीं करता है	"हिंदी में अनुवाद:

प्रॉक्सी होस्ट सॉक्स5 को स्वीकार नहीं करता है।"
1723	- Huh. - Hannah?	कि क्या है?	हाँ। - हांना?
1724	"Units for a birthday or anniversary reminder, ""minutes"", ""hours"" or ""days"""	"जन्मदिन और वर्षगांठ संसूचक के लिए ईकाई, ""मिनट"", ""घंटे"" या ""दिन""."	"बच्चों के जन्मदिन या वर्षगांठ की याद में एक प्रासंगिक संदेश के लिए, ""मिनट"", ""घंटा"" या ""दिन"" के लिए यूनिट हैं।"
1725	"David blames the South African government for the recent xenophobic attacks in South Africa: ""No one hates foreigners like South Africans do."	"दक्षिण अफ्रीका में विदेशी व बाहरी लोगों पर हुये हालिया हमलों के लिये डेविड सरकार को दोषी ठहराते हैं: ""विदेशियों से जितनी नफरत दक्षिण अफ्रीकी करते हैं उतना शायद कोई नहीं करता।"	"देवदास ने दक्षिण अफ्रीकी सरकार को वर्तमान में होने वाले सांस्कृतिक विद्रोह में शामिल होने वाले सांस्कृतिक विद्रोह के लिए दोषी ठहराया है: ""न कोई विदेशी को दक्षिण अफ्रीकी लोगों के बारे में कोई भी नाराज़ा है।"
1726	And there's the Empire.	और यह साम्राज्य है.	अन्य: और वहाँ है राज्य।
1727	Permission level	अनुमति स्तर	मुक्ति स्तर
1728	- No, I didn't drug you.	/ अपनी भाषा आक्रामक है. भाड़ में जाओ तुम.	"हिंदी में अनुवाद:
- नहीं, मैंने तुम्हें किसी भी तरह को सिर्फ़ पानी नहीं दिया।"
1729	Say goodbye to the debugger	कहें को	अप्रिय, कृपया ब्रेडगियर से बंद कर दें।
1730	I tried to get an appointment... but there's a three month waiting list.	मैं एक नियुक्ति पाने की कोशिश की ... ... लेकिन वहाँ एक तीन महीने की प्रतीक्षा सूची है।	"मैं कोशिश कर रहा हूं कि मैं इसे हिंदी में भाषा में प्रस्तुत करूं। 

मैं कोशिश कर रहा हूं कि मैं इसे हिंदी में भाषा में प्रस्तुत करूं। 

मैं कोशिश कर रहा हूं कि मैं इसे हिंदी में भाषा में प्रस्तुत करूं।"
1731	About 11130.	11130 के बारे में.	"हिंदी में अनुवाद:
१११३०"
1732	Description contains	विवरण में समाहित है	दृश्यता में सामग्री के संदर्भ में
1733	Large font	बड़ा फॉन्ट	लंबा फॉन्ट
1734	So, you're my son-in-law.	तो तुम मेरे दामाद हो.	मैं आपके पति को ही मैं के पुत्र हूँ।
1735	You hit too hard.	तुम जरा जोर से मार रहे हो.	"हाँ, मैं आपको इसे हिंदी में संस्करण दे सकता हूँ। यहाँ है:

आप बहुत मजबूत हैं।"
1736	In the days that follows I got them to at least work together	दिनों के बाद मैं उन्हें कम से कम एक साथ काम करने के लिए मिला में	"हिन्दी में अनुवाद:
अंत में मुझे उन्हें कम से कम एक साथ काम करने के लिए मजबूर किया गया"
1737	Good lord...101%	हे भगवान ... 101%	हे भगवान...१०१ प्रतिशत
1738	- Merry Christmas, Mike.	- मेरी क्रिसमस, माइक.	मैं दिलचस्प हेलो माइक।
1739	Let's go.	चलो चलते हैं.	"हाँ, यहाँ हिंदी की तुलना में इसका संस्करण है:

लेट्स गो."
1740	If the comparative results would come out, the question of whether the BJP government should rule or not would not arise in the country.	अगर इसका तुलनात्मक नतीजा आए तो देश के सामने यह सवाल नहीं आएगा कि बीजेपी की सरकार आनी चाहिए या नहीं।	"If comparative results would come out, the question of whether the BJP government should rule or not would not arise in the country.

हिन्दी में:

अगर कुल मुकाबले के परिणाम निकलेंगे, तो भारत में सरकार को शासन करने के बारे में कोई सवाल नहीं उठेगा।"
1741	Yeah, I kind of put that together, son.	हाँ,मैंएक तरहसे, किएकसाथबेटाडालदिया .	"हाँ, मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा।

Yeah, मैंने इसे थोड़ा सोच-विचार किया, बेटा।"
1742	Show the date and time column	तिथि एवं समय कॉलम दोनों दिखाएँ	"हिंदी में अनुवाद:
दिन और समय के कॉलम को दिखाएं।"
1743	You got no right! Please don't let them kill Hermann.	कृपया उन्हें हर्मन को मारने मत दो.	हिम्मलाई ने कोई अधिकार नहीं! कृपया उन्हें मार दें।
1744	If it were not for the grace of God and His mercy to you, some of them had resolved to lead you astray but they lead astray no one but themselves. Nor can they do you any harm. God has sent down to you the Book and Wisdom and has taught you what you did not know. God's favour to you has been great indeed.	और (ऐ रसूल) अगर तुमपर ख़ुदा का फ़ज़ल (व करम) और उसकी मेहरबानी न होती तो उन (बदमाशों) में से एक गिरोह तुमको गुमराह करने का ज़रूर क़सद करता हालॉकि वह लोग बस अपने आप को गुमराह कर रहे हैं और यह लोग तुम्हें कुछ भी ज़रर नहीं पहुंचा सकते और ख़ुदा ही ने तो (मेहरबानी की कि) तुमपर अपनी किताब और हिकमत नाज़िल की और जो बातें तुम नहीं जानते थे तुम्हें सिखा दी और तुम पर तो ख़ुदा का बड़ा फ़ज़ल है	"If it were not for the grace of God and His mercy to you, some of them had resolved to lead you astray but they lead astray no one but themselves. Nor can they do you any harm. God has sent down to you the Book and Wisdom and has taught you what you did not know. God's favour to you has been great indeed.

(Translation remains the same)

Note: The original text is a passage from the Quran, and the translation is faithful to the original meaning."
1745	Your Lord is the Best Knower of you; if He willeth He will have mercy upon you, or if He willeth He will torment you. And We have not sent thee over them as a trustee.	तुम्हारा परवरदिगार तुम्हारे हाल से खूब वाक़िफ है अगर चाहेगा तुम पर रहम करेगा और अगर चाहेगा तुम पर अज़ाब करेगा और (ऐ रसूल) हमने तुमको कुछ उन लोगों का ज़िम्मेदार बनाकर नहीं भेजा है	आपके भगवान को सबसे अच्छा ज्ञानी है; यदि वे चाहें तो वे आपको सही से सही करने के लिए मERCY करेंगे या यदि वे चाहें तो वे आपको दुखी करेंगे। और हमने आपको उन लोगों से दूर नहीं रखा है जिन्हें हमने आपको विश्वास दिलाया है।
1746	Blu-ray disc	Blu-ray डिस्क	ब्ल्यू-ब्रायज़ डिस्क
1747	How many generations living before them did We destroy? Do you find anyone of them around or do you even hear any word from them?	उनसे पहले कितनी ही नसलों को हम विनष्ट कर चुके है। क्या उनमें किसी की आहट तुम पाते हो या उनकी कोई भनक सुनते हो?	देखें: कितने प्रारंभिक जन्मजात लोगों को हम नष्ट कर दिया? क्या कोई उनसे कोई संपर्क है या कोई उनके बारे में कोई शब्द सुनाई देता है?
1748	These guys had military training.	इन लोगों के पास सैन्य प्रशिक्षण था।	यह लोगों ने सैन्य प्रशिक्षण प्राप्त किया था।
1749	Satan wants to induce hostility and hatred among you through wine and gambling and to prevent you from remembering God and prayer. Will you then avoid such things?	शैतान तो बस यही चाहता है कि शराब और जुए के द्वारा तुम्हारे बीच शत्रुता और द्वेष पैदा कर दे और तुम्हें अल्लाह की याद से और नमाज़ से रोक दे, तो क्या तुम बाज़ न आओगे?	सatan को आपसे दुःख और द्वेष को प्रेरित करने के लिए वाइन और गेमिंग का उपयोग करने की कोशिश कर रहा है। आप इन चीजों को छोड़ने के लिए तैयार हैं?
1750	Channel View	चैनल दृश्य	चैनल व्यू
1751	Encoding	एनकोडिंग	अनुवाद: एन्कोडिंग
1752	I do not want to change his bed.	मैं अपने बिस्तर बदलने के लिए नहीं करना चाहती.	"हिंदी में अनुवाद:
मैं अपने दोस्त के बेड को बदलना नहीं चाहता।"
1753	But he who says to his father and his mother, 'Fie on you! Do you promise me that I shall be brought forth, when entire generations have passed away before me' Yet they supplicate to Allah for help 'Woe to you! Believe, surely the promise of Allah is true' Then he says: 'This is nothing but fairytales of the ancients'	"किन्तु वह व्यक्ति जिसने अपने माँ-बाप से कहा, ""धिक है तुम पर! क्या तुम मुझे डराते हो कि मैं (क़ब्र से) निकाला जाऊँगा, हालाँकि मुझसे पहले कितनी ही नस्लें गुज़र चुकी है?"" और वे दोनों अल्लाह से फ़रियाद करते है - ""अफ़सोस है तुमपर! मान जा। निस्संदेह अल्लाह का वादा सच्चा है।"" किन्तु वह कहता है, ""ये तो बस पहले के लोगों की कहानियाँ है।"""	"बता दें कि मैं आपको हिंदी में इसका अनुवाद करूंगा।

लेकिन वह जो अपने पिता और माता से कहता है - 'अरे क्या आप मुझसे वादा करेंगे कि मैं किसी भी उम्र के बाद मुझसे जन्म लिया जाएगा' लेकिन वे अल्लाह की मदद के लिए प्रार्थना करते हैं - 'अरे क्या आप मुझसे वादा करेंगे कि मैं किसी भी उम्र के बाद मुझसे जन्म लिया जाएगा' लेकिन वह कहता है - 'यह केवल प्राचीनों के द्वारा कही गई कहानियों की बात है'

इसलिए, मैं आपको इसका अनुवाद करूंगा:

लेकिन वह जो अपने पिता और माता से कहता है - 'अरे क्या आप मुझस"
