	Unnamed: 0.1	Unnamed: 0	Source_Dialogue	Reference	MT
1827	1827	1827	The file '{0}' is not a regular file and cannot be sent in a message.	फ़ाइल `{0}' एक सामान्य फ़ाइल नहीं है और संदेश में भेजी नहीं जा सकती है.	यह संग्रहशीर्षक और निर्देशिका के रूप में नहीं हो सकता और नहीं सेंड किया जा सकता
1828	1828	1828	You can forgive Kal any lapses in our quorum..	आप किसी भी काल माफ कर सकते हैं हमारे कोरम में खामियों ..	आप काल की कृप्यांदेशी हो सकते हैं..
1829	1829	1829	As for the children, God decrees that the share of the male is equivalent to that of two females. If they consist of women only, and of them more than two, they will get two-thirds of the inheritance; but in case there is one, she will inherit one half. The parents will each inherit a sixth of the estate if it happens the deceased has left a child; but if he has left no children, and his parents are his heirs, then the mother will inherit one-third; but if he has left brothers, the mother will inherit one-sixth after payment of legacies and debts. Of parents and children you do not know who are more useful to you. These are the decrees of God who knows all and is wise.	अल्लाह तुम्हारी सन्तान के विषय में तुम्हें आदेश देता है कि दो बेटियों के हिस्से के बराबर एक बेटे का हिस्सा होगा; और यदि दो से अधिक बेटियाँ ही हो तो उनका हिस्सा छोड़ी हुई सम्पत्ति का दो तिहाई है। और यदि वह अकेली हो तो उसके लिए आधा है। और यदि मरनेवाले की सन्तान हो जो उसके माँ-बाप में से प्रत्येक का उसके छोड़े हुए माल का छठा हिस्सा है। और यदि वह निस्संतान हो और उसके माँ-बाप ही उसके वारिस हों, तो उसकी माँ का हिस्सा तिहाई होगा। और यदि उसके भाई भी हो, तो उसका माँ का छठा हिस्सा होगा। ये हिस्से, वसीयत जो वह कर जाए पूरी करने या ऋण चुका देने के पश्चात है। तुम्हारे बाप भी है और तुम्हारे बेटे भी। तुम नहीं जानते कि उनमें से लाभ पहुँचाने की दृष्टि से कौन तुमसे अधिक निकट है। यह हिस्सा अल्लाह का निश्चित किया हुआ है। अल्लाह सब कुछ जानता, समझता है	करने वाले से जो भाषण करता है, उसे सही तरी से समझा जाना चाहे जा सके,
1830	1830	1830	I'm sorry, I'll never do this again.	मैं माफी चाहता हूँ , मैं फिर से ऐसा कभी नहीं होगा.	मैं सॉर्स नहीं करता कि भी नहीं।
1831	1831	1831	Commit on fast-forward merges	कमिट पर तेज आगे	देर से करने
1832	1832	1832	Use revision:	रिवीजन का उपयोग करें:	बदल न करें:
1833	1833	1833	Select name of the Evolution backup file to restore	पुनर्भंडारण के लिए एवोल्यूशन बैकअप फ़ाइल का नाम चुनें	पुनः किए गए इवॉल्ट बैकअप फ़ाइल का नाम लें
1834	1834	1834	(Remember) When the wife of Imran said, “My Lord! I pledge to you what is in my womb – that it shall be dedicated purely in Your service, so accept it from me; indeed You only are the All Hearing, the All Knowing.”	(ऐ रसूल वह वक्त याद करो) जब इमरान की बीवी ने (ख़ुदा से) अर्ज़ की कि ऐ मेरे पालने वाले मेरे पेट में जो बच्चा है (उसको मैं दुनिया के काम से) आज़ाद करके तेरी नज़्र करती हूं तू मेरी तरफ़ से (ये नज़्र कुबूल फ़रमा तू बेशक बड़ा सुनने वाला और जानने वाला है	यहाँ) जब उम्मीद से यह कह सुनाई दिया गया कि प्रेमी की बोली से सुनाई जाना है - यह उसे सुनने योग्य है; तथा पूरी तरह से उसके सेवा में है।
1835	1835	1835	in its long columns of flames.	जाएँगे	प्राकृतिक वाहिनी के पानी के पानी।
1836	1836	1836	Hey, look, you don't have to listen to him.	अरे, देखो, तुम उसे सुनने के लिए नहीं है .	यह कहें: हे, लो, आप उससे सुनने के बाद भी नहीं कह सकते हैं.
1837	1837	1837	SSL Certificate Authority	SSL प्रमाणपत्र प्राधिकार	एसएसएस कार्यक्रम
1838	1838	1838	I have a bogey incoming! Oh, shit.	मैं आने वाले एक दलदली है!	मेरे बोगी आने वाले!Oh, शिट।
1839	1839	1839	The patient needs ventilator.	मरीज को वेंटीलेटर की जरूरत है।	पatient की सहारी होनी योग्य है।
1840	1840	1840	Error performing IDLE	IDLE ढूंढ़ने में त्रुटि	ऑप-रिलायट के लिए कोई कार्य किया नहीं सकता
1841	1841	1841	Messages with Attachments	संलग्नक के साथ संदेश	सहायता
1842	1842	1842	Yes.	हाँ.	जी हाँ।
1843	1843	1843	That is because those who disbelieve follow falsehoods, while those who believe follow the truth from their Lord. God thus cites for the people their examples.	ये इस वजह से कि काफिरों ने झूठी बात की पैरवी की और ईमान वालों ने अपने परवरदिगार का सच्चा दीन एख्तेयार किया यूँ ख़ुदा लोगों के समझाने के लिए मिसालें बयान करता है	"वहाँ क्यों हो सकता है:
क्योंकि जो लोग भले हो जाते हैं, उन्हें भलाई हो जाती है, और वे भलाई हो जाती हैं।"
1844	1844	1844	I came to tell you that your life is in danger and I need your help.	बताने आया हूँ कि तुम्हारी जान खतरे में है और मुझे तुम्हारी मदद चाहिए।	मैं आपको बताने के लिए यहाँ आया हूँ कि आपकी ज़ल्लियस्ते हैं और आपकी सुरक्षा की आवश्यकता है।
1845	1845	1845	Accessible Table Row Description	पहुँच योग्य सारणी पंक्ति वर्णन	करने योग्य पनका विवरण
1846	1846	1846	You got to cover 360.	आप 360 कवर करने के लिए मिला है.	आपने 360 को देखा।
1847	1847	1847	Private	निजीiCalImp	प्राइवेट
1848	1848	1848	If it didn't hurt...	अगर दुखता न होता ...	अगरा नहीं हुआ...
1849	1849	1849	Take it, Raleigh!	, रैले यह लो!	टेक से न, रैली!
1850	1850	1850	This drug isn't new to our world	यह दवा हमारी दुनिया के लिए नया नहीं है	इस ड्रग के जोखिम हैं तो हमें नहीं
1851	1851	1851	Beast, havok, back him up.	द बीस्ट! Havok! उन्हें वापस ऊपर!	"इससे कहिए:
अभय, अवसामर्य, विविधता के बारे में बताएँ."
1852	1852	1852	Make sure you double-bag like the lady says.	जैसा महिला कहती है, डबल बैग जरूर लगना.	इसे सुनने के लिए भी बनाना चाहे तो प्यार है।
1853	1853	1853	"And he says, ""I believe this boy's about to have himself an accident? """	"और कहता था, ""मेरा मानना ​​है कि इस लड़के के साथ कोई दुर्घटना होगी."""	और वह कहते हैं, “मैं विश्वास से कहता हूँ कि इस लड़के को एक दुर्घटन से बचने के लिए चिंता है कि उसे यह समझने में भी रुचि है”.
1854	1854	1854	It's the 25th. man #2: 24th.	आज 25 है. पुरुष #2: 24 है.	सर्वोत्तर। मैन #2: 24th।
1855	1855	1855	And his plaint: ‘My Lord! Indeed these are a people who will not have faith!’	"और उसका कहना हो कि ""ऐ मेरे रब! निश्चय ही ये वे लोग है, जो ईमान नहीं रखते थे।"""	और विवाहित: ‘राजा! यहाँ वे लोग हैं जो विवाह के प्रति सच्चा है! वे लोग जो इस बात पर विवाह के प्रति सच्चा है!
1856	1856	1856	"When they returned to their father they said: ""Father! We have been denied further supply of corn. So send with us our brother that we may bring the supplies. We shall be responsible for his protection."""	(और इस लालच में) यायद फिर पलट के आएं ग़रज़ जब ये लोग अपने वालिद के पास पलट के आए तो सब ने मिलकर अर्ज़ की ऐ अब्बा हमें (आइन्दा) गल्ले मिलने की मुमानिअत (मना) कर दी गई है तो आप हमारे साथ हमारे भाई (बिन यामीन) को भेज दीजिए	मूल्यांधकनिष्ठ के भावदंड के अवसर सेंड कर वे व्यावहारी जिम्मे के कार्यनिष्ठक के भावदंड के अवसर से जुड़े हों |
1857	1857	1857	Get us close to him.	हमें उसके पास जाओ.	गेट us के पास him के पास हो.
1858	1858	1858	Yes.	हाँ।	जी हाँ।
1859	1859	1859	Migrating...	उत्प्रवासित हो रहा है...	जाने...
1860	1860	1860	Elias isolates himself a lot.	एलियास खुद को बहुत अलग रखता है.	इसे अलग रखना जरूरी है।
1861	1861	1861	Scoot back.	वापस भागो.	रोक लो।
1862	1862	1862	And that is to do this..	ऐसा करने के लिए है और कहा कि ..	और इस पर अहाबिल्लाह!
1863	1863	1863	Besides the BJP and the Congress, the National People's Party and two independent candidates, a total of 7 candidates filed nominations on Thursday.	भाजपा व कांग्रेस के अलावा नेशनल पीपुल्स पार्टी के एक एवं दो निर्दलीय प्रत्याशियों सहित कुल 7 प्रत्याशियों ने गुरुवार को नामांकन दाखिल किया।	अन्य दलों के भाजपा और कांग्रेस सहित नागरिकों के पार्टी के नाम भी रह सकते हैं।
1864	1864	1864	A flycam video showed security police blocking off the surrounding streets.	एक फ्लाईकैम वीडियो ने सुरक्षा पुलिस को आसपास की सड़कों को अवरुद्ध करते दिखाया।	बच्चे कैम्यू वीडियो दिखाते थे.
1865	1865	1865	Being niggardly with respect to you; but when fear comes, you will see them looking to you, their eyes rolling like one swooning because of death; but when the fear is gone they smite you with sharp tongues, being niggardly of the good things. These have not believed, therefore Allah has made their doing naught; and this is easy to Allah.	और चल दिए और जब (उन पर) कोई ख़ौफ (का मौक़ा) आ पड़ा तो देखते हो कि (आस से) तुम्हारी तरफ देखते हैं (और) उनकी ऑंखें इस तरह घूमती हैं जैसे किसी शख्स पर मौत की बेहोशी छा जाए फिर वह ख़ौफ (का मौक़ा) जाता रहा और ईमानदारों की फतेह हुई तो माले (ग़नीमत) पर गिरते पड़ते फौरन तुम पर अपनी तेज़ ज़बानों से ताना कसने लगे ये लोग (शुरू) से ईमान ही नहीं लाए (फक़त ज़बानी जमा ख़र्च थी) तो खुदा ने भी इनका किया कराया सब अकारत कर दिया और ये तो खुदा के वास्ते एक (निहायत) आसान बात थी	यह कहें कि आप और भी इस तरह व्यवहार करेंगे?
1866	1866	1866	Demon dog!	दानव कुत्ता!	दDemon dog!
1867	1867	1867	WHETSTONE	Constellation name (optional)	जैसा।
1868	1868	1868	It went through the hull!	यह पतवार के माध्यम से चला गया!	इसे नौका में ले लिया!
1869	1869	1869	Miss Waco, I didn't...	मिस वाको, मैंने नहीं किया...	वैसे, वोक्स,
1870	1870	1870	I spoke to Walker.	मैंने वॉकर से बात की थी।	मैं वाल्टर के साथ बातचीत की थी।
1871	1871	1871	Neither their flesh reaches Allah nor their blood; it is your piety that reaches Him. He has subjected these animals (to you) that you may magnify Allah for the guidance He has bestowed upon you. Give glad tidings, (O Prophet), to those who do good.	खुदा तक न तो हरगिज़ उनके गोश्त ही पहुँचेगे और न खून मगर (हाँ) उस तक तुम्हारी परहेज़गारी अलबत्ता पहुँचेगी ख़ुदा ने जानवरों को (इसलिए) यूँ तुम्हारे क़ाबू में कर दिया है ताकि जिस तरह खुदा ने तुम्हें बनाया है उसी तरह उसकी बड़ाई करो	"कृपयोग्य सूचना:
इस जानकारी को सुनकर और समझकर, इसे प्राप्त करके और भी इसे बढ़ावा दे सकते हैं।"
1872	1872	1872	Whatsoever is in the heavens and the earth belongs to Him, and His the judgement for ever. So will you fear any other than God?	जो कुछ आकाशों और धरती में है सब उसी का है। उसी का दीन (धर्म) स्थायी और अनिवार्य है। फिर क्या अल्लाह के सिवा तुम किसी और का डर रखोगे?	अस्पष्ट हो सकता हूँ, क्योंकि इस बात को जारी रखना होग कि वहheल्ला ईसा विचार से नहीं हो सकता है
1873	1873	1873	You spoil my daughter and I get the blame for it	तुम मेरी बेटी को खराब कर रही हो और दोष मुझे मिलता है	आप मुझे डराते हैं और मैंने भी जिम्मेदारी से व्याप्त कार्य के लिए
1874	1874	1874	Allah! There is none worthy of worship except Him; He will surely gather you all on the Day of Resurrection in which there is no doubt; and whose Words are more true than those of Allah? (Allah does not lie.)	अल्लाह के सिवा कोई इष्ट -पूज्य नहीं। वह तुम्हें क़ियामत के दिन की ओर ले जाकर इकट्ठा करके रहेगा, जिसके आने में कोई संदेह नहीं, और अल्लाह से बढ़कर सच्ची बात और किसकी हो सकती है	अरे, अल्लाह! जो कोई भी ईमानदार हो तो उसे जो कोई भी उपहित हो तो उसे जो कोई भी बयान करने योग्य हो तो उसे जो कोई भी बयान करने योग्य हो तो उसे जो कोई भी विवरण देने योग्य हो तो उसे जो कोई भी विवरण देने योग्य हो तो उसे जो कोई भी विवरण देने योग्य हो तो उसे जो कोई भी विवरण देने योग्य हो तो उसे जो कोई भी विवरण देने योग्य हो तो उसे जो कोई भी विवरण देने योग्य हो तो उसे जो कोई भी विवरण देने योग्य हो तो उसे जो कोई भी विवरण देने योग्य हो तो उसे जो कोई भी विवरण देने
1875	1875	1875	Wonderful party, thank you!	अद्भुत पार्टी, धन्यवाद!	बहुत शानदार पार्टी, धन्यवाद!
1876	1876	1876	So, if thou art in doubt regarding what We have sent down to thee, ask those who recite the Book before thee. The truth has come to thee from thy Lord; so be not of the doubters,	पस जो कुरान हमने तुम्हारी तरफ नाज़िल किया है अगर उसके बारे में तुम को कुछ शक़ हो तो जो लोग तुम से पहले से किताब (ख़ुदा) पढ़ा करते हैं उन से पूछ के देखों तुम्हारे पास यक़ीनन तुम्हारे परवरदिगार की तरफ से बरहक़ किताब आ चुकी तो तू न हरगिज़ शक़ करने वालों से होना	"यह स, यदि तुम्हारे डर से या निश्चय से या किसी भी चीज़ से यकीन नहीं हो कि तुम्हारे डर से या यकीन नहीं हो गै।

यह स, यदि तुम्हारे डर से या यकीन नहीं हो गो तो यकीन नहीं हो कि तुम्हारे डर से या यकीन नहीं हो"
1877	1877	1877	So how could you produce a fetching creature such as that?	आप उस सुंदर प्राणी को पैदा कर सकते हैं जो वहां है?	जिस तरह से आप निर्माता हैं तो आप ऐसी प्राणी को भी बना सकती हैं कि वह ऐसी किसी भी चीज़ भी हो सकती हूँ।
1878	1878	1878	This event has been deleted.	यह घटना मिटायी जा चुकी है.	इस घटना को हटा दिया गया है।
1879	1879	1879	_Burn Image...	छवि लिखें (_B)...	ब्लूट ऑ॑र डर्ट इमेज...
1880	1880	1880	All right, look, we're not going to let a couple of seagulls ruin our moment.	ठीक हम किसी भी सीगल को इन पलों को बरबाद करने नहीं देंगे।	अल्लाह, लुक, हमें यहाँ तक जो है, हमें यहाँ तक जाना नहीं होगा कि हमें यहाँ तक जो जानकारी है, उसे सावधानी से संभित होगा।
1881	1881	1881	I'd always thought that...	मैंने हमेशा सोचा था...	मुझे हमेशा सोचा तो...
1882	1882	1882	If you close the document anyway, you will lose that information.	यदि आप जैसे भी हो, दस्तावेज़ चुनते हैं, आप जानकारियाँ खो देंगे.	अगर आप डॉक्युलाइन को बिना कामयाबी के छोड़ सकते हैं, वे ही information को खो देते हैं।
1883	1883	1883	You'd make a good trapper.	तुम अच्छे बहेलिए बनोगे।	आप ट्रैपर के रूप में अच्छी तरह से काम करें
1884	1884	1884	We ate and ate at a hot dog stand.	हू हू!	हमने और हमने स्टैंड में स्नैक किया।
1885	1885	1885	We bestowed upon Lot sound judgement and knowledge, and We delivered him from the city that was immersed in foul deeds. They were indeed a wicked people, exceedingly disobedient.	और लूत को भी हम ही के फ़हमे सलीम और नबूवत अता की और हम ही ने उस बस्ती से जहाँ के लोग बदकारियाँ करते थे नजात दी इसमें शक नहीं कि वह लोग बड़े बदकार आदमी थे	अर्थात: हम Lot को सुनने वाले और ज्ञान प्राप्त करने वाले ने भी दिया था, और हमें उस शहर से बचने वाले बहुत बुरे लोगों के बचावे में थे।
1886	1886	1886	Not true, I have never done that!	नहीं, मैं ऐसा कभी किया!	ज़रूरी शब्दों में!
1887	1887	1887	But the plot didn't end there.	लेकिन साजिश यहीं खत्म नहीं हुई.	परीक्षण के परिणामों को भी छोड़ नहीं सकतीं
1888	1888	1888	You're a receptionist.	तुम रिसेप्शनिस्ट हो।	आप एक रिसेप्शनिस्ट हैं।
1889	1889	1889	General	सामान्य	जस्ट
1890	1890	1890	Tiger Two's hit.He's going down.	टाइगर दो की hit.He नीचे जा रहा है.	कौन से राजधानी हैं? वे सभी से निपटें
1891	1891	1891	Leave them to eat, and enjoy, and be lulled by hope. They will find out.	छोड़ो उन्हें खाएँ और मज़े उड़ाएँ और (लम्बी) आशा उन्हें भुलावे में डाले रखे। उन्हें जल्द ही मालूम हो जाएगा!	बच्चे उन्हें खानो, और आनो, और उन्हें ध्यान दो, और आशा दो. वे जिन्हें पता है वो भी पूरी तरह जिनसे जिन्हें पता है वो सारा जिनसे जिन्हें पता है वो भी सारा
1892	1892	1892	Who do you think broke the window?	तुम्हें क्या लगता है? खिड़की किसने तोड़ी है?	जो आपने दरवाजe को ब्रेक्ड कर दिया है?
1893	1893	1893	I love you so much, Madi	मादी, हम तुम्हें बहुत चाहते हैं	मैडी
1894	1894	1894	Cannot create folder in offline mode.	ऑफ़लाइन मोड में फ़ोल्डर नहीं बना सकता.	ऑफलाइन मोड में फ़ोल्डर निर्मित हो सकते है।
1895	1895	1895	GTK+ (Application)	GTK अनुप्रयोग	एप्लिकेशन
1896	1896	1896	Because Grandma is telling me-- all the grandmas, all the friends are saying what a great boy you are.	क्योंकि दादी मां मुझसे कहती हैं-- सभी दादी मां, सभी दोस्त कहते हैं कि तुम कितने अच्छे लड़के हो.	अगम के ग्राम-ग्राम लोग तो देते हैं कि वे विशेष रूप से व्यक्त-विधि के अनुसार उत्तेजित हैं |
1897	1897	1897	_Company:	कंपनी (_C):	प्रसार:
1898	1898	1898	He's lost in the mountains with no army.	वह कोई सेना के साथ पहाड़ों में खो जाता है.	वे पर्वतों में अकेले पड़ रहे हैं.
1899	1899	1899	It's good...	ये प्यारा है...	बढ़िया...
1900	1900	1900	- I'll fax this down the first thing - Thank you.	~ ~ पहली बात मैं हूँ फैक्स यह नीचे धन्यवाद.	- मैं इसे सबसे पहले thing से फैक्स कर डालती - धन्यवाद.
1901	1901	1901	"The event ""%1"" includes other people. Do you want to email the invitation to the attendees?"	यह% 1 अन्य व्यक्तियों को भी सम्मिलित करता है. क्या उपस्थिति को ई- मेल भेजा जाना चाहिए?	"रिजल्ट ""%1"" में दूसरे लोग हैं कि आप ईमेल से सम्मेलन के लिए प्रतिक्रिया देना चाहें तो"
1902	1902	1902	Mouse-based interactive map widget for selecting timezone. Keyboard users should instead select the timezone from the drop-down combination box below.	समय क्षेत्र के लिए माउस आधारित अंतःक्रियात्मक मैप विजेट. कुंजीपटल उपयोक्ता को समय क्षेत्र को लटकते संयुक्त बॉक्स से चुनना चाहिए.	"माइक्रोसॉफ्ट के आधिकारिक इंटरैक्टिव मैप विज़ुलेट के लिए विकल्प हैं:

1. कीबोर्ड उपयोगकर्ताओं को विकल्प देने योग्य हैं:
2. ड्रॉप-डाउन कॉम्बिनेड बॉक्स के माध्यम से टाइमेज़ को चुनने वाले कीबोर्ड उपयोगकर्ताओं को विकल्प देने योग्य हैं:
3. ड्रॉप-डाउन कॉम्बिनेड बॉक्स के माध्यम से टाइमेज़ को चुनने वाले कीबोर्ड उपयोगकर्ताओं को विकल्प देने योग्य हैं:
4. ड्रॉप-डाउन कॉम्बिनेड बॉक्स के माध्यम से टाइमेज़ को चुनने वाले कीबोर्ड उपयोगकर्ताओं को विकल्प देने योग्य हैं:
5. ड्रॉप-डाउन कॉम्ब"
1903	1903	1903	Next	अगला	जैसे
1904	1904	1904	Welcome aboard, dragon rider.	स्वागत हो, ड्रैगन-सवार!	हैलो, ड्रैगन राइडर.
1905	1905	1905	Do you have one that's cheaper?	इससे सस्ता वाला है क्या?	जी हूँ कि आपके पास एक ऐसी है जो कम लागत चाल्टी हूँ?
1906	1906	1906	Comment	टिप्पणी	"आपको कोई प्रतिक्रिया या प्रश्न यहाँ पूछा जा सकते हैं:
-क्या आप इस पृष्ठ के नीचे जा सकते हैं?"
1907	1907	1907	Your possessions and your offspring are nothing but a trial for you. And there awaits a great reward for you with Allah.	तुम्हारे माल और तुम्हारी सन्तान तो केवल एक आज़माइश है, और अल्लाह ही है जिसके पास बड़ा प्रतिदान है	आपके पास और आपके बच्चे भी कुछ जैसे हो सकते हैं लेकिन भविष्य का दुर्भावुक होगा क्योंकि भविष्य का दुर्द्रविहीन होगा।
1908	1908	1908	One of those 26 farms to decide who will be invited to the Best Super Pig Fest in New York City, where it will be unveiled to the world.	उन 26 फ़ार्मों में यह तय करने के लिए कि किसे न्यू यॉर्क सिटी आमंत्रित किया जाए श्रेष्ठतम सूपर सूअर उत्सव के लिए, जहाँ उसे दुनिया के सामने पेश किया जाएगा।	बिल्कुल 26 फार्म्स को चुनो जिनमें व्यक्तिग्रह का निर्णय किया ज सकेगा |
1909	1909	1909	Allow Ekiga to fall back to software scaling the picture-in-picture if hardware support is not available. If this is set to false, Ekiga will not try to open the PIP if hardware support is not available.	एकिगा को सॉफ्टवेयर अनुमापन तस्वीर में तस्वीर की ओर ले जाता है यदि हार्डवेयर समर्थन उपलब्ध नहीं है. यदि इसे गलत पर सेट किया जाता है, एकिगा खोलने की कोशिश नहीं करेगा PIP को यदि हार्डवेयर समर्थन अनुपलब्ध है.	यदि यह निर्धारित है तो हेकागा पीइम्बार को सॉफ़्टवेयर स्कैलिंग देने की कोशिश करेगा यदि हेकागा hardware support उपलब्ध नहीं है तो पीइम्बार द्वारा सॉफ़्टवेयर स्कैलिंग प्रभावित कार्यक्षमता में सुधार का प्रयोग किया हो सकता है।
1910	1910	1910	%B %e, %Y at %R UTC	%R UTC पर %B %e, %Y	राज्य को UTC+07 (भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC+05:30 (पूर्वीय भारतीय समय को UTC
1911	1911	1911	Loading…	लोड किया जा रहा है...	लोडिंग...
1912	1912	1912	In Cameroon, there is only one doctor for every 5,000 people, according to the World Health Organization.	विश्व स्वास्थ्य संगठन के अनुसार, कैमरून में प्रत्येक 5000 व्यक्ति के लिए केवल एक चिकित्सक है।	कैमूरिया में, प्रति 5 लाख लोगों के लिए एक डॉक्टर केवल एक है।
1913	1913	1913	Command parameter not implemented	कमांड पैरामीटर लागू नहीं किया गया	कमांड पैरामीटर न किया जाना चाहेंटा बदलाव करने योग्य हूँ
1914	1914	1914	It was the decision of the house that departmental representatives were attending the meeting just to complete the quorum and were not equipped with complete information.	सदन का फैसला था कि विभागीय प्रतिनिधि सिर्फ कोरम पूरा करने के लिए बैठक में आते हैं उन्हें पूरी जानकारी नहीं रहती है।	यह निर्णय घर के विभाग के प्रतिविदेशीय प्रतिनिधियों के लिए आयोजित किए जाने के लिए कोई राज्य पूरी नहीं हुआ |
1915	1915	1915	"We said, ""David, We have given you mastery over the land. Judge fairly between people. Do not follow your desires, lest they divert you from God's path: those who wander from His path will have a severe punishment, because they ignore the Day of Reckoning."""	"""ऐ दाऊद! हमने धरती में तुझे ख़लीफ़ा (उत्तराधिकारी) बनाया है। अतः तू लोगों के बीच हक़ के साथ फ़ैसला करना और अपनी इच्छा का अनुपालन न करना कि वह तुझे अल्लाह के मार्ग से भटका दे। जो लोग अल्लाह के मार्ग से भटकते है, निश्चय ही उनके लिए कठोर यातना है, क्योंकि वे हिसाब के दिन को भूले रहे।-"	यह कहते कि डेविड, हमने आपको सार्वजनिक रूप से अपने पूरक के लिए जिम्मेदार ठीक है वह आप अपने सार्वजनिक के साथ अपने पूरक के साथ भी अपने सार्वजनिक के साथ ही अपने सार्वजनिक के साथ भी अपने सार्वजनिक के साथ ही अपने सार्वजनिक के साथ भी अपने सार्वजनिक के साथ ही अपने सार्वजनिक के साथ भी अपने सार्वजनिक के साथ ही अपने सार्वजनिक के साथ भी अपने सार्वजनिक के साथ ही अपने सार्वजनिक के साथ भी अपने सार्वजनिक के साथ ही अपने सार्वजनिक के साथ भी अपने सार्वजनिक के साथ ही अपने सार्वजनिक के साथ भी अपने सार्वजनिक के
1916	1916	1916	- [ RIFLE SHOT ] - [ SCREAMS ]	- [राइफल शॉट] - [चिल्लाती]	"इस प्रक्त्ति से न:
- [रिफ़्ल शॉट] - [स्क्रीम शॉट]"
1917	1917	1917	Prev mesg	पिछला संदेश	
1918	1918	1918	Mute	मूक	प्रतिकर्षीय
1919	1919	1919	New _Incognito Window	नई गुप्त विंडो (_I)	नई - इंफ्लिगंट विंडन
1920	1920	1920	Name	नाम	नाम
1921	1921	1921	Remove current view of the document	हटाएँ का दस्तावेज़	द document के current पाठ को हटा देना
1922	1922	1922	- Help her out.	- उसकी मदद से बाहर.	- जिसे सहायता देनी हो.
1923	1923	1923	"When Moses had fulfilled the term and was journeying with his family, he perceived a fire in the direction of the Mount (Sinai). He said to his family: ""Wait here; I have observed a fire. Maybe I will bring to you some news or a brand of fire from there that you may warm yourselves."""	ग़रज़ मूसा का छोटी लड़की से निकाह हो गया और रहने लगे फिर जब मूसा ने अपनी (दस बरस की) मुद्दत पूरी की और बीवी को लेकर चले तो अंधेरीरात जाड़ों के दिन राह भूल गए और बीबी सफ़ूरा को दर्द ज़ेह शुरु हुआ (इतने में) कोहेतूर की तरफ आग दिखायी दी तो अपने लड़के बालों से कहा तुम लोग ठहरो मैने यक़ीनन आग देखी है (मै वहाँ जाता हूँ) क्या अजब है वहाँ से (रास्ते की) कुछ ख़बर लाऊँ या आग की कोई चिंगारी (लेता आऊँ) ताकि तुम लोग तापो	राजदान करने के बाद, मoses को पता हो कि सिनाई के पास एक आग थी और वह आग शायद ही छोटी थी जो उस समय के लिए बहुत महत्वपूर्ण थी ।
1924	1924	1924	Your emails	raviratlami@ aol. in, rajesh@ indlinux. in	यॉर्स के
1925	1925	1925	Specify file containing saved configuration	सहेजा विन्यास समाहित करता फ़ाइल निर्दिष्ट करें	दिए गए फ़ाइल में संसाद किए गए फ़ाइल में से saved configuration को वापस लेने के लिए वो फ़ाइल है
1926	1926	1926	Are you sure you want to debug a program not using the Debug configuration? When optimizations are enabled, the debugger cannot always identify the source code corresponding to the instructions, so some commands can perform in a strange way, especially steps.	को डिबग a प्रोग्राम नहीं प्रयोग कर रहा है दोषसुधार विन्यास नहीं सक्षम श्रोत कोड को कुछ कमांड इंच a चरण.	नहीं, आपको पर्याप्त ज्ञान होगा कि आप किस प्रकार सेprogram को डीबेज़ किया जा सकता है और किस प्रकार से उसे प्राप्त किया जा सकता है।
1927	1927	1927	- It happens. - Whoa.	थोड़ा रुको.	- - - -
1928	1928	1928	Drop the sensor. TREVOR: What?	लेफ्टिनेंट बिजली को आकर्षित कर रहा है!	देने को छोड़. टREVॉइड: क्या?
1929	1929	1929	Next month	अगला माह	बादल
1930	1930	1930	Then we'll go. Baby, what if this place belongs to some kind of cult?	बेबी, अगर यह जगह किसी विचित्र-पंथियों की हुई तो?	यहाँ से हम जा सकते हैं. छोटा, यहाँ संबंधित कुछ प्रकार का हो सकता है.
1931	1931	1931	Sort of like humongous fungus.	humongous कवक की तरह के आधार पर छाँटें.	बिल्क्रUIT वॉल्की।
1932	1932	1932	- Another £200.	- और 200 पाउंड।	- और £200.
1933	1933	1933	Don't...don't do anything to me	... मेरे पास कुछ भी नहीं है नहीं है	नहीं...नहीं किसी को मैंने भी ऐसी चीज़ें कर नहीं प्रदान की गईं
