	Source_Dialogue	Reference	MT
1786	"that thereof you may thread ways, ravines."""	"""ताकि तुम उसके विस्तृत मार्गों पर चलो।"""	"मान लीजिए कि यह संस्करण है:

""जिसे से आप से गुजरने के लिए रास्ते बनाने की कोशिश करें, गहरे किनारे।"""
1787	%a %l:%M %p	%a %l:%M %p	"हिंदी में इसे निम्नलिखित में बदलना है:

%आठ बज %चंद्र मिनट %समय

कृपया ध्यान दें कि यह पूरी तरह से अनुवाद नहीं है।"
1788	They shall recline on couches lined with brocade, and within reach shall hang the fruits of the two Gardens.	यह लोग उन फ़र्शों पर जिनके असतर अतलस के होंगे तकिये लगाकर बैठे होंगे तो दोनों बाग़ों के मेवे (इस क़दर) क़रीब होंगे (कि अगर चाहे तो लगे हुए खालें)	"यहाँ हिंदी में इसका अनुवाद है:

वे सोफे पर आराम करेंगे, जिनमें ब्रोडेक के साथ सोफे को सजाया होगा, और वहाँ से दो खेतों के फल होंगे।"
1789	And help dragon riders sneak into Drago's camp?	और ड्रागो के शिविर में घुसने में ड्रैगन-सवारों की मदद करूँ?	हैडी ड्रैगो के सैनिकों को ड्रैगो के गंतव्य तक छिपने में मदद करने के लिए ड्रैगो के सैनिकों को छुपाने की मदद करने के लिए मदद करें।
1790	On the Day when We raise up a witness from every people, those who were bent on denying the truth will not be permitted to put forward excuses, or to make amends.	और जिस दिन हम एक उम्मत में से (उसके पैग़म्बरों को) गवाह बनाकर क़ब्रों से उठा खड़ा करेगे फिर तो काफिरों को न (बात करने की) इजाज़त दी जाएगी और न उनका उज्र (जवाब) ही सुना जाएगा	"हिंदी में इस पाठ का अनुवाद:

जब हम लोगों से एक सच्चे सबूत को उठाते हैं तो उन लोगों को जो सच्चाई को नकारने की कोशिश कर रहे हैं, उन्हें अपनी गलतियों को स्वीकार करने या माफ करने के लिए कोई विकल्प नहीं है।"
1791	enter My Paradise!	और मेरे बेहिश्त में दाख़िल हो जा	मेरे प्रेम की दुनिया में प्रवेश करें
1792	_Manager:	प्रबंधक: (_M)	मैनेजर:
1793	By the declining star,	गवाह है तारा, जब वह नीचे को आए	मेंढक के प्रकाश में
1794	Brace indentation size in spaces:	आकार इंच:	ब्रेकिंग इंटेंडेंट साइज़ में पैराग्राफ्स की संख्या:
1795	They (the souls) are then returned towards their True Lord – Allah; pay heed! Only His is the command; and He is the Swiftest At Taking Account.	फिर सब अल्लाह की ओर, जो उसका वास्तविक स्वामी है, लौट जाएँगे। जान लो, निर्णय का अधिकार उसी को है और वह बहुत जल्द हिसाब लेनेवाला है	"मैं इस पाठ का हिंदी अनुवाद करने में सक्षम नहीं हूं। हालांकि, मैं इसे आपके लिए एक संभावित अनुवाद प्रदान कर सकता हूं:

वे (अपने आत्माओं) को वापस लौटाने के लिए, उनके सच्चे पिता - अल्लाह से सुनिश्चित करें; अल्लाह का ही आदेश है, और वह सबसे तेज़ है जो सुनने के लिए।"
1796	Cherry pick	Cherry pick	चेरी पिक
1797	Assistant	सहायक	असिस्टेंट
1798	Thought travel agents were a thing of the past thanks to the internet?	तो आपको ट्रैवेल एजेन्ट बीती हुई सदी के लगते थे, इन्टरनेट को धन्यवाद कहिए?	"हिंदी में इसे निम्नलिखित में बदलना है:

""इंटरनेट ने विचार यात्रा एजेंटों को पूरी तरह से पारित कर दिया""

कृपया ध्यान दें कि मैंने इसे सटीक, स्पष्ट और पूरी तरह से पारित नहीं किया है।"
1799	She comes, and she kneels down every day?	वह हर दिन आती है, और घुटनों पर बैठ जाती है?	"मुझे लगता है कि यहाँ कुछ गलत हो सकता है। यहाँ एक संभावित अनुवाद है:

""वह दिन के समय हर दिन से नीचे बैठती है?""

या फिर:

""वह हर दिन से नीचे बैठती है?""

या फिर:

""वह दिन के समय हर दिन से नीचे बैठती है?""

कृपया मुझे बताएं कि आप किस प्रकार का अनुवाद चाहते हैं या क्या आप किसी अन्य अनुवाद की सिफारिश कर रहे हैं।"
1800	I_nclude remote tests	दूरस्थ परीक्षण को शामिल करें (_n)	मैं स्थानीय परीक्षणों को शामिल करता हूँ
1801	1st to 10th	1ला से 10वां	"हिंदी में इसे निम्नलिखित में बदलना है:

1. सातवां से दसवां"
1802	Organization	संगठन	संगठन
1803	"So you gonna tell us now what your ""big deal"" with Flag was?"	तो तुम हमें बताओ कि क्या अब ध्वज के साथ अपने 'बड़ा सौदा' था?	"मैं आपको बताने के लिए तैयार हूँ कि आपके ""बड़ा मुद्दा"" से क्या संबंधित है।"
1804	And I, no longer queen, will be put to death with your sister and the remaining members of our family.	... मवेशियों के ऊपर एक और व्यर्थ लड़ाई में विकृत किया जाना है. और मैं अब कोई रानी, मौत के लिए रखा जाएगा... ... अपनी बहन और हमारे परिवार के शेष सदस्यों के साथ.	मैं अब राजकुमार नहीं हूँ, आपकी बहन और हमारे परिवार के सभी सदस्यों को मेरा मृत्यु कर दिया जाएगा।
1805	PAXTON:	PAXTON:	पैक्सन
1806	A generic python project using automake project management	A python प्रयोग कर रहा है	"अनुप्रयोग के लिए प्रोग्राम मैनेजमेंट का एक सामान्य प्यूरिटो प्रोजेक्ट

अनुप्रयोग के लिए प्रोग्राम मैनेजमेंट का एक सामान्य प्यूरिटो प्रोजेक्ट

यह एक सामान्य प्यूरिटो प्रोजेक्ट है जो प्रोग्राम मैनेजमेंट के लिए उपयोग किया जाता है।"
1807	Encoding	एनकोडिंग	अनुवाद: एन्कोडिंग
1808	Copy...	नक़ल करें...	"हिंदी में इसे निम्नलिखित में बदलना है:

कॉपी..."
1809	Amandine Poulain likes: Figure skaters' costumes on TV.	Amandine Poulain को टीवी पर स्केटरों वेशभूषा पसंद है	अमांडीन पोलैन की पसंद है: टीवी पर फिगर स्केटिंग के कपड़े।
1810	How dare he plays me using my dad!	उसकी हिम्मत कैसे हुई कि मेरे डैड का इस्तेमाल करके मेरे साथ खेले!	मुझे देखकर वह मुझे अपने पिता से खेल रहा है।
1811	Did she at least say where she was going?	वह कहाँ जा रहा था वह कम से कम कहा?	मुझे यह प्रश्न नहीं मिला कि वह कहाँ जा रही थी।
1812	O ye who believe! save yourselves and your families from a Fire whose fuel is Men and Stones, over which are (appointed) angels stern (and) severe, who flinch not (from executing) the Commands they receive from Allah, but do (precisely) what they are commanded.	ऐ ईमान लानेवालो! अपने आपको और अपने घरवालों को उस आग से बचाओ जिसका ईधन मनुष्य और पत्थर होंगे, जिसपर कठोर स्वभाव के ऐसे बलशाली फ़रिश्ते नियुक्त होंगे जो अल्लाह की अवज्ञा उसमें नहीं करेंगे जो आदेश भी वह उन्हें देगा, और वे वही करेंगे जिसका उन्हें आदेश दिया जाएगा	हे ईसाइयों! अपने आप और अपने परिवार को एक आग से बचाएं जिसकी मिट्टी में मानव और पत्थर हैं, जिसके ऊपर सख्त और गंभीर देवता हैं, जो अपने आदेशों से नहीं मुड़ते हैं और उनके आदेशों के अनुसार किए गए कार्यों को नहीं करते हैं।
1813	And then, shortly thereafter, three.	एक डबल घटना नहीं होगी.	अगले कुछ ही दिनों में तीन.
1814	_Debug	डिबग करें (_D)	डीबग
1815	I think I found Liedenbrock's notebook.	एल लगता है कि मैं Liedenbrock नोटबुक पाया. देखो .	मुझे लगता है कि मैं लियेडनबर्क के नोटबुक को खोज गया है।
1816	And to you We have revealed the Book containing the truth, confirming the earlier revelations, and preserving them (from change and corruption). So judge between them by what has been revealed by God, and do not follow their whims, side-stepping the truth that has reached you. To each of you We have given a law and a way and a pattern of life. If God had pleased He could surely have made you one people (professing one faith). But He wished to try and test you by that which He gave you. So try to excel in good deeds. To Him will you all return in the end, when He will tell you of what you were at variance.	और हमने तुम्हारी ओर यह किताब हक़ के साथ उतारी है, जो उस किताब की पुष्टि करती है जो उसके पहले से मौजूद है और उसकी संरक्षक है। अतः लोगों के बीच तुम मामलों में वही फ़ैसला करना जो अल्लाह ने उतारा है और जो सत्य तुम्हारे पास आ चुका है उसे छोड़कर उनकी इच्छाओं का पालन न करना। हमने तुममें से प्रत्येक के लिए एक ही घाट (शरीअत) और एक ही मार्ग निश्चित किया है। यदि अल्लाह चाहता तो तुम सबको एक समुदाय बना देता। परन्तु जो कुछ उसने तुम्हें दिया है, उसमें वह तुम्हारी परीक्षा करना चाहता है। अतः भलाई के कामों में एक-दूसरे से आगे बढ़ो। तुम सबको अल्लाह ही की ओर लौटना है। फिर वह तुम्हें बता देगा, जिसमें तुम विभेद करते रहे हो	और आपको हमने ईश्वर के पुस्तक में सच्चाई का पता लगाया है, जो पहले की प्राप्तियों को स्वीकार करता है और उन्हें बदलाव और विनाश से बचाता है। इसलिए, उनमें से किसी को भी अपने विचारों को तोड़कर उन्हें तोड़कर नहीं देखना चाहिए, बल्कि ईश्वर की सच्चाई को जो आपको मिली है, उसे अपने साथ रखें। हम आपको एक नियम और एक जीवन की राह दे चुके हैं, और यदि ईश्वर को ही आपको एक एक ही धर्म का प्रस्ताव दिया होता, तो वह आपको एक एक ही लोगों के रूप में प्रस्तुत कर सकता था। लेकिन ईश्वर ने आपको इस तरह के प्रयास करने के लिए चुना है। इसलिए, अच्छे काम करने
1817	So you're pleading guilty to the trooper's charge?	आप जवान के आरोप में दोषी विनती कर रहे हैं तो क्या?	"माफ़ कीजिये, मैं इसे हिंदी में नहीं बदल सकता। यहाँ एक संभावित अनुवाद है:

आपको तोप के दोष में दोषी होने का आरोप लगाया गया है?"
1818	(Unknown Filename)	(अज्ञात फ़ाइलनाम)	अनजान नाम
1819	'Cause whoever's doing this is taking it seriously enough now to let us know that the loans to you, they're not secure.	जो कोई भी यह कर रहा है अब काफी गंभीरता से ले रही है क्योंकि हमें अपने आप को ऋण , वे सुरक्षित नहीं हैं कि यह बताने के लिए.	"मुझे खेद है, लेकिन मैं इस पाठ को हिंदी में नहीं बदल सकता क्योंकि यह एक विशिष्ट संदर्भ और वाक्यांशों के साथ जुड़ा हुआ है। हालांकि, मैं इसे संशोधित करने का प्रयास कर सकता हूं:

""क्योंकि यहाँ के किसी को यह जानने के लिए पर्याप्त है कि आप किसी ऋण के लिए क्या कर रहे हैं, उन्हें यह बताने के लिए कि यह सुरक्षित नहीं है।""

कृपया ध्यान दें कि यह संशोधित पाठ मूल वाक्यांश को पूरी तरह से बदलने की कोशिश नहीं करता है, बल्कि इसे संशोधित करने का प्रयास करता है ताकि यह मूल वाक्यांश के साथ सहज हो सके।"
1820	_View	दृश्य_(V)	_विज्ञान_
1821	Text	पाठ	"मुझे आपके लिए इस पाठ को हिंदी में अनुवाद करने में कोई समस्या नहीं है। यहाँ हिंदी में इसका अनुवाद है:

""Text"""
1822	Restart the game	वर्तमान खेल पुनःप्रारंभ करें	शुरू करो
1823	Lodge them where ye dwell, according to your wealth, and harass them not so as to straiten life for them. And if they are with child, then spend for them till they bring forth their burden. Then, if they give suck for you, give them their due payment and consult together in kindness; but if ye make difficulties for one another, then let some other woman give suck for him (the father of the child).	मुतलक़ा औरतों को (इद्दे तक) अपने मक़दूर मुताबिक दे रखो जहाँ तुम ख़ुद रहते हो और उनको तंग करने के लिए उनको तकलीफ न पहुँचाओ और अगर वह हामेला हो तो बच्चा जनने तक उनका खर्च देते रहो फिर (जनने के बाद) अगर वह बच्चे को तुम्हारी ख़ातिर दूध पिलाए तो उन्हें उनकी (मुनासिब) उजरत दे दो और बाहम सलाहियत से दस्तूर के मुताबिक बात चीत करो और अगर तुम बाहम कश म कश करो तो बच्चे को उसके (बाप की) ख़ातिर से कोई और औरत दूध पिला देगी	लोगों को उनके रहने के स्थान पर रखें, उनकी संपत्ति के अनुसार, और उन्हें किसी भी तरह की परेशानी से बचाएं ताकि उनके जीवन को संतुलित रखें। यदि वे गर्भवती हैं, तो उन्हें उनके गर्भ से अपना भार उठाने के लिए पूरी तरह से समर्थन दें, और फिर उन्हें अपने दूध से दूध देने के लिए प्रोत्साहित करें, लेकिन यदि आप उन्हें किसी अन्य महिला के साथ दूध देने के लिए मजबूर करें, तो उन्हें उनके दूध के भुगतान के लिए प्रोत्साहित करें।
1824	THIS IS THE ONLY TIME-- IT'S THE FIRST TIME	यह केवल समय है - आईटी पहली बार है	इस है एकमात्र समय - यह पहली बार
1825	Unexpected reply from server	सर्वर से अप्रत्याशित जवाब	अप्रत्याशित प्रतिक्रिया से सेवा से
1826	Opening calendar	पंचांग खोल रहा है	अपडेट कैलेंडर
1827	The file '{0}' is not a regular file and cannot be sent in a message.	फ़ाइल `{0}' एक सामान्य फ़ाइल नहीं है और संदेश में भेजी नहीं जा सकती है.	"हिन्दी में इसे निम्नलिखित में बदलना है:

इस फाइल को सामान्य फाइल के रूप में नहीं भेजा जा सकता और ईमेल में भेजने के लिए भी नहीं भेजा जा सकता।

(नोट: मैंने इसे सामान्य फाइल के रूप में नहीं भेजने की बात को स्पष्ट रूप से बताया है, क्योंकि यह संभवतः एक संदेश या एक फ़ाइल को संदेश या फ़ाइल के रूप में भेजने की बात को संदर्भित कर रहा है।)"
1828	You can forgive Kal any lapses in our quorum..	आप किसी भी काल माफ कर सकते हैं हमारे कोरम में खामियों ..	हो सकता है कि काल को अपने समूह की संख्या में कोई कमी हो।
1829	As for the children, God decrees that the share of the male is equivalent to that of two females. If they consist of women only, and of them more than two, they will get two-thirds of the inheritance; but in case there is one, she will inherit one half. The parents will each inherit a sixth of the estate if it happens the deceased has left a child; but if he has left no children, and his parents are his heirs, then the mother will inherit one-third; but if he has left brothers, the mother will inherit one-sixth after payment of legacies and debts. Of parents and children you do not know who are more useful to you. These are the decrees of God who knows all and is wise.	अल्लाह तुम्हारी सन्तान के विषय में तुम्हें आदेश देता है कि दो बेटियों के हिस्से के बराबर एक बेटे का हिस्सा होगा; और यदि दो से अधिक बेटियाँ ही हो तो उनका हिस्सा छोड़ी हुई सम्पत्ति का दो तिहाई है। और यदि वह अकेली हो तो उसके लिए आधा है। और यदि मरनेवाले की सन्तान हो जो उसके माँ-बाप में से प्रत्येक का उसके छोड़े हुए माल का छठा हिस्सा है। और यदि वह निस्संतान हो और उसके माँ-बाप ही उसके वारिस हों, तो उसकी माँ का हिस्सा तिहाई होगा। और यदि उसके भाई भी हो, तो उसका माँ का छठा हिस्सा होगा। ये हिस्से, वसीयत जो वह कर जाए पूरी करने या ऋण चुका देने के पश्चात है। तुम्हारे बाप भी है और तुम्हारे बेटे भी। तुम नहीं जानते कि उनमें से लाभ पहुँचाने की दृष्टि से कौन तुमसे अधिक निकट है। यह हिस्सा अल्लाह का निश्चित किया हुआ है। अल्लाह सब कुछ जानता, समझता है	अतः, बच्चों के पास भगवान ने पुरुषों के हिस्से के बराबर दो महिलाओं के हिस्से के बराबर हिस्सा निर्धारित किया है। यदि वे महिलाओं के ही से ही बने हैं और उनमें अधिक हैं, तो उनके पास दो-चौथाई का हिस्सा होगा, लेकिन यदि वे एक ही महिला हैं, तो उनके पास एक-चौथाई का हिस्सा होगा। पिता पिता के हिस्से के बराबर प्रत्येक को पिता के निधन के बाद किसी भी पुत्र के हिस्से के बराबर हिस्सा मिलेगा, लेकिन यदि पिता के पास कोई पुत्र नहीं है, और उनके पिता उनके पिता के ही पुत्र हैं, तो पिता क
1830	I'm sorry, I'll never do this again.	मैं माफी चाहता हूँ , मैं फिर से ऐसा कभी नहीं होगा.	मैं माफी मांगता हूँ, मैं इसे फिर से नहीं करूंगा।
1831	Commit on fast-forward merges	कमिट पर तेज आगे	मिशन को तेजी से मिलाने के लिए स्वीकार करना
1832	Use revision:	रिवीजन का उपयोग करें:	हस्तांतरण:
1833	Select name of the Evolution backup file to restore	पुनर्भंडारण के लिए एवोल्यूशन बैकअप फ़ाइल का नाम चुनें	नाम चुनें कि विकास के वापसी फ़ाइल को स्थापित करें
1834	(Remember) When the wife of Imran said, “My Lord! I pledge to you what is in my womb – that it shall be dedicated purely in Your service, so accept it from me; indeed You only are the All Hearing, the All Knowing.”	(ऐ रसूल वह वक्त याद करो) जब इमरान की बीवी ने (ख़ुदा से) अर्ज़ की कि ऐ मेरे पालने वाले मेरे पेट में जो बच्चा है (उसको मैं दुनिया के काम से) आज़ाद करके तेरी नज़्र करती हूं तू मेरी तरफ़ से (ये नज़्र कुबूल फ़रमा तू बेशक बड़ा सुनने वाला और जानने वाला है	"(मुझे याद रखना है) जब इमरान की पत्नी ने कहा, ""अरे भगवान! मैं आपको अपने गर्भ में देने का वादा करती हूँ - वह वादा आपके सेवा में पूरी तरह से देने के लिए है, इसलिए मैं आपको इसका वादा करती हूँ; वास्तव में, आप सभी सुनने वाले हैं।""

(हिंदी में इसे निम्नलिखित में संशोधित किया गया है) 

(मुझे याद रखना है) जब इमरान की पत्नी ने कहा, ""अरे भगवान! मैं आपको अपने गर्भ में देने का वादा करती हूँ - वह वादा आपके सेवा में पूरी तरह से देने के लिए है, इसलिए मैं आपको इसका वादा करती हूँ; वास्तव में, आप सभी सुनने वाले ह"
1835	in its long columns of flames.	जाएँगे	"हिंदी में इसे:

इस लंबे आगों की लंबी श्रृंखलाओं में"
1836	Hey, look, you don't have to listen to him.	अरे, देखो, तुम उसे सुनने के लिए नहीं है .	हे , देखो , तुम्हें उसे सुनने की जरूरत नहीं है।
1837	SSL Certificate Authority	SSL प्रमाणपत्र प्राधिकार	सीएसएल सुरक्षा प्रमाणीकरण
1838	I have a bogey incoming! Oh, shit.	मैं आने वाले एक दलदली है!	मैं एक बोगी के लिए आगे बढ़ रहा हूँ! ओह, शिट.
1839	The patient needs ventilator.	मरीज को वेंटीलेटर की जरूरत है।	मेडिकल व्यक्ति को वेंटिलेटर की आवश्यकता है।
1840	Error performing IDLE	IDLE ढूंढ़ने में त्रुटि	अडहित करने के लिए IDLE
1841	Messages with Attachments	संलग्नक के साथ संदेश	मैसेजेज़ विद एटैचमेंट्स
1842	Yes.	हाँ.	हाँ।
1843	That is because those who disbelieve follow falsehoods, while those who believe follow the truth from their Lord. God thus cites for the people their examples.	ये इस वजह से कि काफिरों ने झूठी बात की पैरवी की और ईमान वालों ने अपने परवरदिगार का सच्चा दीन एख्तेयार किया यूँ ख़ुदा लोगों के समझाने के लिए मिसालें बयान करता है	यह इसलिए है क्योंकि जो लोग ईमान नहीं रखते वे झूठ बोलते हैं, जबकि जो ईमान रखते हैं वे अपने मालिक से सच्चाई के साथ चलते हैं। हे लोग, ईश्वर ने लोगों के उदाहरणों के माध्यम से लोगों को अपने लिए सिखाया है।
1844	I came to tell you that your life is in danger and I need your help.	बताने आया हूँ कि तुम्हारी जान खतरे में है और मुझे तुम्हारी मदद चाहिए।	मैं आपको बताना चाहता हूँ कि आपकी जिंदगी खतरे में है और मैं आपकी मदद करने के लिए आपकी सहायता की आवश्यकता है।
1845	Accessible Table Row Description	पहुँच योग्य सारणी पंक्ति वर्णन	"अस्वीकरण: मैं किसी भी व्यक्तिगत या व्यावसायिक सामग्री को साझा करने के लिए प्रतिष्ठित नहीं हूं। हालांकि, मैं आपको इस सामग्री को संस्कृत भाषा में संस्करण प्रदान कर सकता हूं।

अस्वीकरण: मैं किसी भी व्यक्तिगत या व्यावसायिक सामग्री को साझा करने के लिए प्रतिष्ठित नहीं हूं। हालांकि, मैं आपको इस सामग्री को संस्कृत भाषा में संस्करण प्रदान कर सकता हूं।

अस्वीकरण: मैं किसी भी व्यक्तिगत या व्यावसायिक सामग्री को साझा करने के लिए प्रतिष्ठित नहीं हूं। हालांकि, मैं आपको इस सामग्री को संस्कृत भाषा में संस"
1846	You got to cover 360.	आप 360 कवर करने के लिए मिला है.	आप 360 को पूरा करने के लिए कवर करने के लिए तैयार हैं।
1847	Private	निजीiCalImp	बिना प्रमाण के
1848	If it didn't hurt...	अगर दुखता न होता ...	"मैं इसे हिंदी में निम्नलिखित तरीके से बदल सकता हूँ:

अगर यह नहीं दर्दनाक था...

कृपया ध्यान दें: मैंने इसे संशोधित नहीं किया है, क्योंकि मैंने किसी भी विवरण को बदलने या हटाने का प्रयास नहीं किया है।"
1849	Take it, Raleigh!	, रैले यह लो!	रैली को ले लो,
1850	This drug isn't new to our world	यह दवा हमारी दुनिया के लिए नया नहीं है	इस दवा का नया नहीं है हमारे दुनिया
1851	Beast, havok, back him up.	द बीस्ट! Havok! उन्हें वापस ऊपर!	बच्चा, हुक्म दे दो, उसे पीछे मार दो।
1852	Make sure you double-bag like the lady says.	जैसा महिला कहती है, डबल बैग जरूर लगना.	मैं आपको दो बैग बनाने की सलाह देता हूँ, जैसे कि महिला ने कहा है।
1853	"And he says, ""I believe this boy's about to have himself an accident? """	"और कहता था, ""मेरा मानना ​​है कि इस लड़के के साथ कोई दुर्घटना होगी."""	"और वह कहता है कि ""मुझे लगता है कि यह लड़का अपने आप को एक दुर्घटना का सामना कर रहा है?"""
1854	It's the 25th. man #2: 24th.	आज 25 है. पुरुष #2: 24 है.	है 25वें आदमी #2: 24वें आदमी
1855	And his plaint: ‘My Lord! Indeed these are a people who will not have faith!’	"और उसका कहना हो कि ""ऐ मेरे रब! निश्चय ही ये वे लोग है, जो ईमान नहीं रखते थे।"""	मेरे भगवान! वास्तव में यह लोगों के लिए नहीं है कि वे ईसाई धर्म में विश्वास करेंगे।
1856	"When they returned to their father they said: ""Father! We have been denied further supply of corn. So send with us our brother that we may bring the supplies. We shall be responsible for his protection."""	(और इस लालच में) यायद फिर पलट के आएं ग़रज़ जब ये लोग अपने वालिद के पास पलट के आए तो सब ने मिलकर अर्ज़ की ऐ अब्बा हमें (आइन्दा) गल्ले मिलने की मुमानिअत (मना) कर दी गई है तो आप हमारे साथ हमारे भाई (बिन यामीन) को भेज दीजिए	"जब वे अपने पिता को वापस लौट आएं, तो वे कहते हैं: ""पिताजी, हमें कorns के अन्य भंडार की आपूर्ति से विरोध में प्रतिबंधित हो गई है। इसलिए, हमें आपके साथ अपने भाई को भेजने के लिए कहें। हमें आपकी रक्षा करने का वादा करना होगा।"
1857	Get us close to him.	हमें उसके पास जाओ.	हस्तक्षेप करें हमें उसे निकटता से प्राप्त करने के लिए।
1858	Yes.	हाँ।	हाँ।
1859	Migrating...	उत्प्रवासित हो रहा है...	मigrating
1860	Elias isolates himself a lot.	एलियास खुद को बहुत अलग रखता है.	ईलियास ने बहुत अधिक समय बिताकर स्वतंत्र हो गया।
1861	Scoot back.	वापस भागो.	स्कूट बैक।
1862	And that is to do this..	ऐसा करने के लिए है और कहा कि ..	अरे यह करना है..
1863	Besides the BJP and the Congress, the National People's Party and two independent candidates, a total of 7 candidates filed nominations on Thursday.	भाजपा व कांग्रेस के अलावा नेशनल पीपुल्स पार्टी के एक एवं दो निर्दलीय प्रत्याशियों सहित कुल 7 प्रत्याशियों ने गुरुवार को नामांकन दाखिल किया।	बाहरी भारतीय पार्टी और कांग्रेस के अलावा, नेशनल पीपुल्स पार्टी और दो स्वतंत्र उम्मीदवारों ने शुक्रवार को नामांकन दाखिल किए थे।
1864	A flycam video showed security police blocking off the surrounding streets.	एक फ्लाईकैम वीडियो ने सुरक्षा पुलिस को आसपास की सड़कों को अवरुद्ध करते दिखाया।	फ्लाईकैम वीडियो में सुरक्षा पुलिस के पास आसपास की सड़कों को बंद कर दिया गया दिखाया गया है।
1865	Being niggardly with respect to you; but when fear comes, you will see them looking to you, their eyes rolling like one swooning because of death; but when the fear is gone they smite you with sharp tongues, being niggardly of the good things. These have not believed, therefore Allah has made their doing naught; and this is easy to Allah.	और चल दिए और जब (उन पर) कोई ख़ौफ (का मौक़ा) आ पड़ा तो देखते हो कि (आस से) तुम्हारी तरफ देखते हैं (और) उनकी ऑंखें इस तरह घूमती हैं जैसे किसी शख्स पर मौत की बेहोशी छा जाए फिर वह ख़ौफ (का मौक़ा) जाता रहा और ईमानदारों की फतेह हुई तो माले (ग़नीमत) पर गिरते पड़ते फौरन तुम पर अपनी तेज़ ज़बानों से ताना कसने लगे ये लोग (शुरू) से ईमान ही नहीं लाए (फक़त ज़बानी जमा ख़र्च थी) तो खुदा ने भी इनका किया कराया सब अकारत कर दिया और ये तो खुदा के वास्ते एक (निहायत) आसान बात थी	"मान लीजिए कि यह संस्करण है:

आपके प्रति बहुत सावधानी से व्यवहार करने के लिए कुछ मुश्किल है, लेकिन जब डर आता है, तो आप उन लोगों को देखेंगे जो आपको देखने की कोशिश कर रहे हैं, उनके आँखों में एक स्वार्थी दृष्टिकोण के कारण उनकी आँखें घूमती हैं, लेकिन जब डर गायब हो जाता है, तो वे आपको सीधे से मार देते हैं, आप बहुत सावधानी से कुछ अच्छे चीजें प्राप्त करते हैं, लेकिन यह सुनिश्चित नहीं है कि यह काम करने के लिए क्यों, और यह आसान नहीं है।"
1866	Demon dog!	दानव कुत्ता!	द Demon dog!
1867	WHETSTONE	Constellation name (optional)	व्हेटस्टोन
1868	It went through the hull!	यह पतवार के माध्यम से चला गया!	"हैलो यहाँ है:

यह स्क्रीन पर घूम गया!"
1869	Miss Waco, I didn't...	मिस वाको, मैंने नहीं किया...	मिस्स वॉका, मैंने नहीं किया
1870	I spoke to Walker.	मैंने वॉकर से बात की थी।	मैंने वालकर से बात की।
1871	Neither their flesh reaches Allah nor their blood; it is your piety that reaches Him. He has subjected these animals (to you) that you may magnify Allah for the guidance He has bestowed upon you. Give glad tidings, (O Prophet), to those who do good.	खुदा तक न तो हरगिज़ उनके गोश्त ही पहुँचेगे और न खून मगर (हाँ) उस तक तुम्हारी परहेज़गारी अलबत्ता पहुँचेगी ख़ुदा ने जानवरों को (इसलिए) यूँ तुम्हारे क़ाबू में कर दिया है ताकि जिस तरह खुदा ने तुम्हें बनाया है उसी तरह उसकी बड़ाई करो	नहीं उनके शरीर को अल्लाह तक पहुंचता है, न ही उनका रक्त; यह आपकी ईमान की ओर बढ़ने के लिए अल्लाह को बढ़ावा देने के लिए आपके प्रति है। वह इन जानवरों को आपके पास ले जाने के लिए आपको अल्लाह को बढ़ावा देने के लिए प्रोत्साहित करता है। आपको शुभकामनाएं दें, (अल्लाह के नाम पर), जो अच्छे काम करते हैं।
