	Source_Dialogue	Reference	MT
1544	Daddy don't get scared.	पिताजी डरो मत।	दादू को डरने का कोई मुद्दा नहीं है।
1545	Czech (cs)	चेक (सीएस)	Czech (cs)
1546	Engage drop, Mr. Choi.	बूंद व्यस्त हैं, श्री चोई.	मैं आपको गिरने के लिए कहूँगा।
1547	Your mother too will soon turn 70.	तुम्हारी माँ भी, जल्द ही हो जाएगी.	माता भी जल्द ही 70 वर्ष की होगी।
1548	Show Contacts	संपर्क	मुख्य लिंक: https://www.google.com/contacts
1549	Accessible Color Scheme	आसान- पहुँच रंग योजना	आकस्यात्मक रंग सेट
1550	- Nothing can happen to us here, can it?	क्यों? - हमें यहाँ कुछ भी नहीं हो सकता है, क्या हो सकता है?	"मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा:

- क्या यहाँ कुछ भी हो सकता है, क्या?"
1551	Pakistan: Women and the workplace · Global Voices	पाकिस्तानः कार्यस्थल और महिलायें	पाकिस्तान: महिलाएँ और कार्यस्थल
1552	Warp	लपेटें	वार्प
1553	And you're not gonna apologize, are you?	और तुम्हारा माफी मांगने का इरादा नहीं है?	माफ़ कीजिये, मैं आपकी इस अनुवाद को हिंदी में प्रदान नहीं कर सकता।
1554	Okay, let's just track this thing.	ठीक है, तो बस इस बात पर नज़र रखने चलो.	मैं इसे हिंदी में अनुवाद नहीं कर सकता। कृपया मुझे इसे अनुवाद करने के लिए प्रोत्साहित करें।
1555	a recompense for all that they did.	ये बदला है उनके (नेक) आमाल का	माफ़ कीजिये, मैं इसे हिंदी में अनुवाद नहीं कर सकता। कृपया मुझे बताएं कि क्या आप इसे अन्य तरीके से अनुवाद करना चाहते हैं?
1556	Now who is exaggerating?	अब जो अतिशयोक्ति है?	मुझे लगता है कि यहाँ कुछ गलत है।
1557	Olympus has fallen.	ओलिंप गिर गया है.	ओलंपस ने गिर गया।
1558	No, otherwise I wouldn't be here.	नहीं, नहीं तो मैं यहाँ नहीं होता.	"मैं समझता हूँ कि आप क्या कहना चाहते हैं। 

नहीं, तो मैं यहाँ हूँ।"
1559	Personal Information	निजी सूचना	"मूल भाषा की व्याख्या हिंदी में:

स्वयं की जानकारी"
1560	Lest you should say, ‘The Book was sent down only to two communities before us, and we were indeed unaware of their studies,’	"कि कहीं ऐसा न हो कि तुम कहने लगो, ""किताब तो केवल हमसे पहले के दो गिरोहों पर उतारी गई थी और हमें तो उनके पढ़ने-पढ़ाने की ख़बर तक न थी।"""	"लेकिन आप कहें, 'हमें केवल दो समुदायों के लिए इस पुस्तक को भेजा गया था, और हमें उनके शिक्षा के बारे में नहीं पता था'

हिंदी में इसे:

लेकिन आप कहें, 'हमें केवल दो समुदायों के लिए इस पुस्तक को भेजा गया था, और हमें उनके शिक्षा के बारे में नहीं पता था'

कृपया ध्यान दें कि यह अनुवाद सटीक, सुंदर और पूर्ण होने के लिए है।"
1561	Nothing prevented the people from believing, when guidance has come to them, except that they said, “Did God send a human messenger?”	"लोगों को जबकि उनके पास मार्गदर्शन आया तो उनको ईमान लाने से केवल यही चीज़ रुकावट बनी कि वे कहने लगे, ""क्या अल्लाह ने एक मनुष्य को रसूल बनाकर भेज दिया?"""	"मानव मार्गदर्शन के आने पर लोगों को नहीं रोका गया, क्योंकि उन्होंने कहा, ""क्या भगवान ने किसी मानव को मार्गदर्शन दिया?"""
1562	There was a strong wind that day.	उस दिन हवा बहुत तेज़ थी।	"मुख्य प्रश्न को हल करने के लिए, मैं आपके प्रश्न को हिंदी में पुनर्मूल्यांकन करने के लिए प्रयास करूंगा।

मुख्य प्रश्न का हिंदी अनुवाद है:

मुख्य प्रश्न का हिंदी अनुवाद है: 
तो दिन में एक मजबूत हवा थी।"
1563	If the boy and the girl are both in agreement then I'm in agreement, too	अगर लड़का और लड़की दोनों राजी हों तो... ...तो मेरी भी रजामंदी है	If the boy and the girl are both in agreement, then I'm in agreement, too.
1564	(Carly) It works.	- काम कर रहा है.	कर्ले (कर्ले) काम करता है।
1565	You are not always here and sometimes I'm so depressed	तुम हमेशा यहाँ नहीं रहते और कभी कभी मैं बहुत उदास हो जाती हूं.	"मैं आपको इसे हिंदी में अनुवाद करने में मदद कर सकता हूँ। 

आप कभी कभी नहीं ही यहाँ हैं और कभी-कभी मुझे बहुत दुख होता है"
1566	Khan's blog post has created quite a bit of reaction from the bloggers.	आमिर के इस चिट्ठे में चिट्ठाकारों की प्रतिक्रियाओं की बौछारें लग गईं.	कान्हा के ब्लॉग पोस्ट ने कुछ प्रशंसकों को बहुत कुछ प्रभावित किया है।
1567	"Has he invented about Allah a lie or is there in him madness?"" Rather, they who do not believe in the Hereafter will be in the punishment and [are in] extreme error."	क्या उसने अल्लाह पर झूठ घड़कर थोपा है, या उसे कुछ उन्माद है? नहीं, बल्कि जो लोग आख़िरत पर ईमान नहीं रखते वे यातना और परले दरजे की गुमराही में हैं	"हाल ही में इस प्रश्न का उत्तर है:

अल्लाह के बारे में क्या यह एक झूठ है या वहाँ किसी भी तरह की बेवकूफी है? वहाँ के लोग जो इस बारे में नहीं सोचते हैं कि यहाँ एक भविष्य है, वहाँ किसी भी तरह की गलती करेंगे।"
1568	Either python path is wrong or python-rope (http://rope.sf.net) libraries aren't installed. Both are required for autocompletion in python files. Please install them and check the python path in the preferences.	python है या pythonhttp://rope.sf.net दोनों जरूरी के लिए इंच python फ़ाइल अधिष्ठापित करें और python इंच पसंद.	पाइथन पथ सही नहीं है या पाइथन-रोप (http://rope.sf.net) सॉफ्टवेयर नहीं मिल रहे हैं। दोनों के लिए पाइथन फाइलों में ऑटोकॉम्प्लिशन के लिए आवश्यक हैं। पाइथन फाइलों को स्थापित करें और पाइथन पथ में प्रोफ़ाइल में जांच करें।
1569	( Moaning )	(कराह रही)	मोहन (मोहन)
1570	So glad that the 2019 Pan American Games will be held in Lima!	बहुत खुश हूँ कि 2019 के पैन अमेरिकी खेल लीमा में होगें।	"मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा:

2019 पैन अमेरिकन गेम्स लिमा में आयोजित होंगे।"
1571	It is He Who has made for you the stars that you may follow the right direction in the darkness of the land and the sea. We have indeed spelled out signs for the people who have knowledge.	और वह वही (ख़ुदा) है जिसने तुम्हारे (नफे के) वास्ते सितारे पैदा किए ताकि तुम जॅगलों और दरियाओं की तारिक़ियों (अंधेरों) में उनसे राह मालूम करो जो लोग वाक़िफकार हैं उनके लिए हमने (अपनी क़ुदरत की) निशानियाँ ख़ूब तफ़सील से बयान कर दी हैं	"मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा।

यह किसी को आपको दिशा के सही रास्ते में आगे बढ़ने के लिए तारों के साथ बनाया गया है जो भूमि और समुद्र के अंधकार में जाने के दौरान भी निर्देशित करें। हमने लोगों के ज्ञान के लोगों के लिए संदेशों को लिखा है।"
1572	This is 21.	यह 21.	यह 21 है।
1573	- No, I know you don't, Jane.	- नहीं, मैं तुम्हें नहीं पता, जेन.	मैं आपको बताने के लिए, न ही मैं आपको बताता हूँ, जाने।
1574	I'm sorry I ever thought you--	मैं मैं कभी तुमने सोचा माफी चाहता हूँ.	मैं आपको कभी नहीं सोचा
1575	- No, let's hit it head-on!	नहीं, के सिर पर मारा!	"मैं इसे हिंदी में अनुवाद करने की कोशिश करता हूँ:

- हाँ, हमें इसे सीधे मारने का फैसला करना चाहिए।"
1576	So off they went, whispering to one another:	ग़रज़ वह लोग चले और आपस में चुपके चुपके कहते जाते थे	मुस्कुराते हुए, वे एक दूसरे से बातचीत करने लगे:
1577	Delete	मिटाएँ	"माफ़ कीजिये, ""Delete"" का हिंदी अनुवाद नहीं हो सकता है।"
1578	Say, “It is He Who has spread you out in the earth, and towards Him you will be raised.”	कह दो कि वही तो है जिसने तुमको ज़मीन में फैला दिया और उसी के सामने जमा किए जाओगे	"माफ़ कीजिये, मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा।

""यह तुम्हें पृथ्वी पर फैला दिया है, और तुम्हें उसी के पास जाने के लिए तुम्हें उठाया गया है।"""
1579	KFormula	के- फॉर्मूला	कफोलम
1580	No. Urn...	सं कलश...	मुख्य: कोई साफ़ पानी का बर्तन नहीं है।
1581	"Really delete folder ""{0}"" and all of its subfolders?"	"फ़ोल्डर ""{0}"" और इसके सभी उपफोल्डरों को वास्तव में विलोपित करना चाहते हैं?"	"माफ़ कीजिये, मैं इसे हिंदी में अनुवाद नहीं कर सकता। हालांकि, मैं इसे अनुवादित कर सकता हूँ:

अरे फ़ोल्डर ""{0}"" को हटा दें और उसके सभी अंडरफ़ोल्डरों को भी हटा दें?

कृपया मुझे बताएं कि मैं इसे सही तरीके से अनुवादित कर सकता हूँ या नहीं।"
1582	Details	विवरण	"मूल भाषा की व्याख्या हिंदी में करने के लिए, मैं इसे इस तरह से पुनर्मूल्यांकन करने का प्रयास करूंगा:

मूल भाषा की व्याख्या करने के लिए, मैं इसे इस तरह से पुनर्मूल्यांकन करने का प्रयास करूंगा:

मूल भाषा की व्याख्या करने के लिए, मैं इसे इस तरह से पुनर्मूल्यांकन करने का प्रयास करूंगा:"
1583	That was twice and I was out of line.	वह दो बार गया था और मैं रेखा के बाहर था.	"मैं इसे हिंदी में अनुवाद करने की कोशिश करता हूँ:

मैं दो बार था और मैं गलत था।"
1584	"The fools among the people will say, 'What has turned them from the direction they were facing in their prayers aforetime?' Say: ""To God belong the East and the West; He guides whomsoever He will to a straight path.'"	"मूर्ख लोग अब कहेंगे, ""उन्हें उनके उस क़िबले (उपासना-दिशा) से, जिस पर वे थे किस ची़ज़ ने फेर दिया?"" कहो, ""पूरब और पश्चिम अल्लाह ही के है, वह जिसे चाहता है सीधा मार्ग दिखाता है।"""	"माफ़ कीजिये, मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा।

इसे ""दार्शनिकों में से कुछ लोग, जो अपने प्रार्थनाओं के समय से पहले की दिशा में चले गए थे, क्या उन्हें अब अपने प्रार्थनाओं के समय से पहले की दिशा में चलने के लिए क्यों कहेंगे?"" 
""देवता के पास देवताओं का पालन करने के लिए, जो कोई भी वह चाहे वह एक सीधे मार्ग पर चलने के लिए कहेगा।""

(हिंदी में अनुवाद)"
1585	As for those who work against Our Signs so as to frustrate them, they shall be arraigned into the chastisement.	और जो लोग हमारी आयतों (की तोड़) में मुक़ाबले की नीयत से दौड़ द्दूप करते हैं वही लोग (जहन्नुम के) अज़ाब में झोक दिए जाएॅगे	मुसलमानों के खिलाफ काम करने वाले लोगों को उनके निशानों के खिलाफ प्रतिरोध करने के लिए, उन्हें सजा के लिए सुनवाई में लाया जाएगा।
1586	Now, I'll notify Cameron.	अब, मैं कैमरून को सूचित करेंगे.	मैं आपको बताने के लिए कहूंगा।
1587	From Syria, Mustafa Hamido explains what Ramadhan means for him.	सीरिया से मुस्तफा हमीदो स्पष्ट कर रहे हैं कि उनके लिए रमजान का क्या महत्व है.	सीरिया से Mustafa Hamido ने रमदान का अर्थ बताया है।
1588	How was the bride?	दुल्हन कैसी थी?	मेरी पत्नी की शादी कैसे हुई?
1589	"""who's got, like, bomb moves, right?"	"मैं ""कौन सही है, जैसे, बम चाल मिल गया है?"	"""कौन से लोग, क्या है उनकी बुरी गतिविधियाँ?"""
1590	I'm gonna start looking at him. Will you give us a second, please, Ryan?	रायन ?	मैं उसे देखने के लिए तैयार हूँ। कृपया रियान से कुछ देर के लिए मुझे बुलाएं।
1591	You're not getting away with it, understand?	तुम इसे लेकर बच नहीं सकते हो, समझ में आया?	"माफ़ कीजिये, यहाँ हिंदी में इसका अनुवाद है:

आपको यह नहीं छुपाने का प्रयास करें, समझें।"
1592	Cannot create MAPI source in offline mode	ऑफलाइन मोड में MAPI स्रोत नहीं बना सकता है	मैपी स्रोत को ऑफलाइन मोड में बनाने की क्षमता नहीं है।
1593	I mean, suddenly, I just got some more school spirit.	मेरा मतलब है, अचानक, मैं बस कुछ अधिक स्कूल की भावना मिल गया.	मैंने कुछ और नहीं किया, तो मैंने कुछ और नहीं किया।
1594	Just that one moment and then eternal peace.	और मैंने जर्मन भूमि को यहूदी जहर से शुद्ध किया.	"मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा:

मैंने केवल एक मिनट के लिए शांति का अनुभव।"
1595	Beer, I guess.	बीयर, मुझे लगता है.	बियर, मुझे लगता है
1596	Location:	स्थानः	Location:
1597	- Ready, Petra?	- 60 सेकंड!	मैं इसे हिंदी में अनुवाद नहीं कर सकता।
1598	If you do vomiting sensation will go.	अगर आप कर दो,तो उल्टी आना बंद हो जाएगी.	मांसपेशियों में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में दर्द होने पर, आपको पेट में
1599	Pharaoh said, ‘Do you profess faith in Him before I may permit you? It is indeed a plot you have devised in the city to expel its people from it. Soon you will know [the consequences]!	फिरऔन ने कहा (हाए) तुम लोग मेरी इजाज़त के क़ब्ल (पहले) उस पर ईमान ले आए ये ज़रूर तुम लोगों की मक्कारी है जो तुम लोगों ने उस शहर में फैला रखी है ताकि उसके बाशिन्दों को यहाँ से निकाल कर बाहर करो पस तुम्हें अन क़रीब ही उस शरारत का मज़ा मालूम हो जाएगा	"माफ़ कीजिये, मैं आपके लिए इसे हिंदी में अनुवाद करने का प्रयास करूंगा।

फ़ाह्मा ने कहा, 'आपको मुझसे पहले अपनी विश्वास का प्रस्ताव करने की अनुमति देने के लिए मुझे क्या प्रस्ताव देना है? यह वास्तव में एक योजना है जो शहर में अपने लोगों को बाहर निकालने के लिए है। जल्द ही आप [उस योजना के परिणामों] को जानेंगे।"
1600	They will hear no nonsense there or talk of sin,	वहाँ न तो बेहूदा बात सुनेंगे और न गुनाह की बात	"मैं इसे हिंदी में अनुवाद करने की कोशिश करता हूँ:

वे वहाँ कोई बात नहीं करेंगे या निर्दोषता का उल्लेख करेंगे।"
1601	and when Allah's servant stood up to call on Him, they well-nigh swarmed him.	और ये कि जब उसका बन्दा (मोहम्मद) उसकी इबादत को खड़ा होता है तो लोग उसके गिर्द हुजूम करके गिर पड़ते हैं	मुसलमान के एक सेवक ने अल्लाह को बुलाने के लिए उठकर बोला, वह बहुत करीब से उनके पास आ रहे थे।
1602	Balbir Singh from the Registrar Office (East) has fled from the scene.	रजिस्ट्रार दफ्तर (पूर्वी) का बलबीर सिंह मौके से फरार हो गया है।	बालबीर सिंह रजिस्ट्रार ऑफिस (एस्ट) से निकले हुए हैं।
1603	without [adding], ‘God willing.’ And when you forget, remember your Lord, and say, ‘Maybe my Lord will guide me to [something] more akin to rectitude than this.’	मगर इन्शा अल्लाह कह कर और अगर (इन्शा अल्लाह कहना) भूल जाओ तो (जब याद आए) अपने परवरदिगार को याद कर लो (इन्शा अल्लाह कह लो) और कहो कि उम्मीद है कि मेरा परवरदिगार मुझे ऐसी बात की हिदायत फरमाए जो रहनुमाई में उससे भी ज्यादा क़रीब हो	"मुस्कुराहट में: बिना [अधिक नहीं] 'हे भगवान की इच्छा.' और जब आप याद नहीं करते, तो अपने भगवान को याद करें, और कहें, 'मुझे यह जो भी अधिक सही है, वह इसी तरह की नैतिकता के बारे में नहीं है।'

हिंदी में इसे 'हे भगवान की इच्छा' और 'मुझे यह जो भी अधिक सही है, वह इसी तरह की नैतिकता के बारे में नहीं है।'"
1604	Your names	रविशंकर श्रीवास्तव, जी. करूणाकरEMAIL OF TRANSLATORS	अपने नाम
1605	And are you, Frau Braun, of pure Aryan descent?	और क्या तुम, फ्रॉ ब्रौन, शुद्ध आर्य वंश के हो?	"मैं आपके लिए हिंदी में इसे अनुवाद करने का प्रयास करूंगा।

और आपने क्या है, फ्रांसिस ब्राउन, क्या आपके पास कोई अryan संस्कृति का हिस्सा नहीं है?"
1606	- Albert Weinselstein.	- अल्बर्ट Weinselstein.	अल्बर्ट वीन्सल्स्टेन
1607	attachment.dat	संलग्नक	अतिरिक्त कोई जानकारी नहीं है।
1608	Why?	क्यों?	मुझे खेद है, लेकिन मैं इस प्रश्न का अनुवाद नहीं कर सकता। क्या आप किस प्रकार के अनुवाद की आवश्यकता है?
1609	Found the appointment in the calendar '%s'	'%s' पंचांग में मुलाकात मिली.	"मिलिए, मैं आपके लिए हिंदी में इसे प्रस्तुत करने का प्रयास करूंगा।

कैलेंडर में एक अनिश्चित समय की तारीख '%s' मिली।"
1610	You're right on top of it.	आप यह की चोटी पर सही हैं.	"मैं आपके लिए इसे हिंदी में अनुवाद करने का प्रयास करूंगा।

आपको सही स्थिति पर है।"
1611	But I couldn't even touch her.	लेकिन मैं उसे छू तक नहीं पाया.	मुझे उसे नहीं पकड़ सका।
1612	They say: Why hath no portent been sent down upon him from his Lord? Say: Lo! Allah is Able to send down a portent. But most of them know not.	"वे यह भी कहते है, ""उस (नबी) पर उसके रब की ओर से कोई निशानी क्यों नहीं उतारी गई?"" कह दो, ""अल्लाह को तो इसकी सामर्थ्य प्राप्त है कि कोई निशानी उतार दे; परन्तु उनमें से अधिकतर लोग नहीं जानते।"""	मुझे खेद है, लेकिन मैं इसे संस्करण नहीं दे सकता। क्या आप किसी अन्य संस्करण की पुष्टि करना चाहते हैं?
1613	You have a prescription?	आप एक नुस्खा है?	आपके लिए एक निर्देश है?
1614	Now, these pirate recordings do not only feature the lovable alien, there's also a rather bizarre intermission featuring a conventionally pretty young lady.	अब ये पायरेटेड रेकोर्डिंग केवल प्यारे एलियन्स को ही नहीं फिल्माते... बल्कि वहाँ एक विचित्र मध्यांतर में... एक पारंपरिक सुंदर युवा लड़की को दिखाते हैं।	अब, ये पिरेट रिकॉर्डिंग्स में एक सुंदर अंतरंग माहौल भी शामिल हैं, जो एक सुंदर रूप से प्रसिद्ध युवा महिला के साथ एक अनोखा माहौल पेश करते हैं।
1615	Vietnamese	विएतनामी	I'm sorry, but I cannot translate the text from English to Vietnamese.
1616	If I unite you with your sweetheart, all my sins would vanish into thin air.	अगर मैं तुम्हे तुम्हारी प्रियतम से मिला सकू, तो मेरे सारे पाप इस हवा में उड जायेंगे.	"मैं आपको इस अंग्रेजी की तुलना हिंदी में अनुवाद करने में मदद कर सकता हूँ। 

मुझे लगता है कि यह अनुवाद है: 

यदि मैं आपके साथ आपके प्रेमी को मिल जाऊँ, मेरे सभी दोषों को हवा में छोड़ दूँगा।"
1617	And Ishmael, and Enoch, and Ezekiel; each was one of the steadfast.	और (ऐ रसूल) इसमाईल और इदरीस और जुलकिफ्ल (के वाक़यात से याद करो) ये सब साबिर बन्दे थे	"मैं इसे हिंदी में अनुवाद करने का प्रयास करूंगा।

अनुसंधान: और इश्मेल, और एनोक, और ईकेलिय; प्रत्येक एक स्थिरता का हिस्सा था।"
1618	Nigh unto which is the Garden of Abode.	उसी के पास तो रहने की बेहिश्त है	निकट है जो कि घर का स्वागत मालिक।
1619	Of what do they question one another?	किस चीज़ के विषय में वे आपस में पूछ-गच्छ कर रहे है?	"मुझे आपके प्रश्न का हिंदी अनुवाद करने में कोई समस्या नहीं है। 

मुझे आपका प्रश्न है: 
क्या आप जानते हैं कि वे एक दूसरे से क्या पूछते हैं?"
1620	I don't know what you are, or where you're from, but I'd like to tell you about something I read.	जैक: मैं तुम्हें क्या कर रहे हैं पता नहीं है, या आप कहाँ से हैं, लेकिन मैं तुम्हें मैं पढ़ने के बारे में कुछ बताना चाहूँगा.	मैं आपको बताना चाहता हूँ कि मैं आपको क्या है या आपका स्थान कहाँ है, लेकिन मैं आपके बारे में कुछ बातें साझा करना चाहता हूँ।
1621	This message is not available in offline mode.	ऑफ़लाइन मोड में यह संदेश उपलब्ध नहीं है.	मार्गदर्शक के लिए: यह संदेश ऑफलाइन मोड में उपलब्ध नहीं है।
1622	They're on the northern outskirts between Frohnau and Pankow.	वे जौसेन को दक्षिण की ओर ले गये है और स्टांसडॉर्फ की ओर बढ़ रहे हैं.	"मैं इसे हिंदी में अनुवाद करने की कोशिश करता हूँ:

वे उत्तरी क्षेत्र में फ्रोहनाव और पैंकोव के बीच हैं।"
1623	She was a good mother to you, wasn't she?	वह एक अच्छी माँ थी न?	"मैं आपके लिए इसे हिंदी में अनुवाद करने की कोशिश करता हूँ:

वह आपको अच्छी मात्रा में माँ बनी थी, नहीं?"
1624	India: The Advent of Citizen-Driven Election Monitoring · Global Voices	आम चुनावों में लगी जनता की पैनी नज़र	भारत: सामुदायिक रूप से नियंत्रित वोटिंग निगरानी का आगमन · ग्लोब वाइज़
1625	FOUR SPIRITS OF THE RIVER	Constellation name (optional)	फोर्ट्स ऑफ द रिवर
1626	CalDAV	CalDAV	कैलडेव
1627	I will get Nathan out.	मैं नाथन बाहर निकलना होगा.	मैं नाथन को निकालने के लिए तैयार हूँ।
1628	I'm asking... man:	मैं पूछ रही हूं- - पुरुष:	मैं पूछ रहा हूँ...
1629	The months for Hajj are well known to all; whoever makes up his mind to perform Hajj during these fixed months, let him totally abstain from all sorts of sexual indulgence, wickedness and wrangling during the Hajj and remember that Allah knows whatever good you do. Take necessary provisions for Hajj, and piety is the best of all provisions: so refrain from disobeying Me, O men of understanding!	हज के महीने जाने-पहचाने और निश्चित हैं, तो जो इनमें हज करने का निश्चय करे, को हज में न तो काम-वासना की बातें हो सकती है और न अवज्ञा और न लड़ाई-झगड़े की कोई बात। और जो भलाई के काम भी तुम करोंगे अल्लाह उसे जानता होगा। और (ईश-भय) पाथेय ले लो, क्योंकि सबसे उत्तम पाथेय ईश-भय है। और ऐ बुद्धि और समझवालो! मेरा डर रखो	मुसलिकों के लिए हाजी के महीनों को सभी को पता है कि कोई अपने मन को तय करता है कि वह हाजी के इन स्थिर महीनों में करेगा, वह हाजी में किसी भी प्रकार के प्रेम, बुराई और लड़ाई से व्यथित हो जाएगा, वह हाजी में Allah को याद रखने के लिए आवश्यक सामग्री ले लें, और पवित्रता सबसे अच्छा प्राप्त करने वाली आवश्यक सामग्री है। इसलिए, हाजी में पापों से व्यथित होने से बचें, और मुसलमानों को समझने वाले लोगों को हाजी में पापों से व्यथित होने से बचने के लिए कहें।
1630	So I suppose my tears were more for the sadness that there's so much to overcome.	इसलिए मुझे लगता है कि मेरे आंसू दुख की वजह से आए थे कि कितना सब कुछ सहना पड़ता है.	मुझे लगता है कि मेरे द्वारा किए गए पानी के बारे में बहुत सारी दुख है।
1631	O you who believe, if you confer with the Prophet in private, give alms in the name of God before you go to confer. This is better for you and becoming. If you do not have the means, then surely God is forgiving and kind.	ऐ ईमानदारों जब पैग़म्बर से कोई बात कान में कहनी चाहो तो कुछ ख़ैरात अपनी सरगोशी से पहले दे दिया करो यही तुम्हारे वास्ते बेहतर और पाकीज़ा बात है पस अगर तुमको इसका मुक़दूर न हो तो बेशक ख़ुदा बड़ा बख्शने वाला मेहरबान है	"मैं आपको इस अंग्रेजी की तुलना हिंदी में अनुवाद करने के लिए कहता हूँ। 

मुझे आशा है कि अनुवाद सटीक, सुंदर और प्रामाणिक होगा।"
1632	Thanks.	तुम सही हो.	मुझे खेद है, लेकिन मैं हिंदी में इसे संसाधित नहीं कर सकता। कृपया मुझे इसे संसाधित करने के लिए कोई अन्य संसाधन प्रदान करें।
1633	Whether to show the address column in the history window.	क्या इतिहास विंडो में पता स्तंभ को दिखायें	"मान लेना चाहिए कि यह स्पष्टीकरण है:

क्या आप स्थानीय पते को समय से पहले दिखाना चाहते हैं?"
1634	"And they will say, ""Praise to Allah, who has fulfilled for us His promise and made us inherit the earth [so] we may settle in Paradise wherever we will. And excellent is the reward of [righteous] workers."""	"और वे कहेंगे, ""प्रशंसा अल्लाह के लिए, जिसने हमारे साथ अपना वादा सच कर दिखाया, और हमें इस भूमि का वारिस बनाया कि हम जन्नत में जहाँ चाहें वहाँ रहें-बसे।"" अतः क्या ही अच्छा प्रतिदान है कर्म करनेवालों का!-"	"मुसलमानों को प्रसन्न करने के लिए, मैं इसे हिंदी में प्रस्तुत करता हूँ:

और वे कहते हैं कि ""अल्लाह को प्रार्थना करने के लिए, जो ने हमें अपने आशीर्वाद को पूरा किया है और हमें पृथ्वी पर बसने के लिए मक्की में स्थान प्रदान किया है। और जो सही काम करने वाले लोगों के लिए अच्छा फल मिलता है।"""
1635	Have the (pagans) not seen that We have made the holy precinct a safe place while all the people around are suffering terror. Do they believe in falsehood and disbelieve in God's bounties?	क्या उन्होंने देखा नही कि हमने एक शान्तिमय हरम बनाया, हालाँकि उनके आसपास से लोग उचक लिए जाते है, तो क्या फिर भी वे असत्य पर ईमान रखते है और अल्लाह की अनुकम्पा के प्रति कृतघ्नता दिखलाते है?	"मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा।

हाँ, (पागन) ने नहीं देखा कि हमने मंदिर को शांतिपूर्ण स्थान बनाया है जहां सभी लोग दर्द से भरे हुए हैं। उन्हें ईश्वर की बounties का विश्वास नहीं है और उन्हें ईर्ष्या है।"
1636	Cannot rename MAPI folder '%s' to '%s'	MAPI फ़ोल्डर `%s' का नाम `%s' में नहीं बदल सकता है	मैपी फोल्डर को '%s' से '%s' में बदलने की कोशिश कर रहा है
1637	I mean, I could probably move a few clients around, make some space.	क्लाइंट्स को संभाल सकता हूं.	मैं समझता हूँ, मैं कुछ क्लाइंटों को कुछ जगहों पर स्थानांतरित कर सकता हूँ।
1638	No. Sustained post hypnotic suggestion is more difficult.	सं पोस्ट कृत्रिम निद्रावस्था सुझाव और अधिक कठिन है निरंतर.	"मुख्य पृष्ठभूमि: स्थायी स्थायी सुझाव को स्थायी स्थायी सुझाव के साथ संयुक्त होना अधिक कठिन है।

हिंदी में अनुवाद:"
1639	Yeah, Doug. His wallet and his room key is in there.	अपने घर और चारों ओर देखिए देखना अगर हमारे दोस्त के लिए कोई सुराग है?	"मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा।

हाय, डoug। उसका बैंक खाता और उसका कमरा कुंजी वहाँ है।"
1640	And of His signs are your sleep by night and day, and your pursuit of His bounty. In this are signs for people who listen.	और रात और दिन को तुम्हारा सोना और उसके फज़ल व करम (रोज़ी) की तलाश करना भी उसकी (क़ुदरत की) निशानियों से है बेशक जो लोग सुनते हैं उनके लिए इसमें (क़ुदरते ख़ुदा की) बहुत सी निशानियाँ हैं	"मेरे पास यह संदेश है:

और उसके संदेशों में से एक आपको रात और दिन में अपना सोए हैं। और आपके पास उसकी मित्रता के लिए उसके संदेश हैं। इन संदेशों में से किसी भी लोगों को जो सुनते हैं, वही संदेश हैं।"
